NR, Time, Parameter
0, 47.45715047191733, 55
1, 2.446671296697578, 0
2, 21.66466953738872, 20
3, 3.0702299555365298, 7
4, 37.41621578438119, 67
5, 14.453645126461934, 52
6, 5.520824298749338, 36
7, 7.03489306697479, 35
8, 8.853003913965923, 98
9, 0.688380924326909, 100
10, 38.13166675328923, 8
11, 29.32422252536902, 44
12, 15.159784497413787, 28
13, 22.467153594242035, 88
14, 43.19239045516236, 61
15, 48.17540883667577, 34
16, 8.02291463328536, 28
17, 21.90646451145654, 17
18, 0.8572886813461078, 30
19, 32.26101789098328, 49
20, 10.943644488786575, 70
21, 25.484885514486017, 18
22, 5.491219933210234, 92
23, 18.54170394019344, 32
24, 34.49539247856833, 34
25, 43.10012037243464, 66
26, 39.97306686275347, 95
27, 20.1857369468732, 8
28, 28.35779337478955, 13
29, 12.061288542589422, 36
30, 12.604938376586938, 31
31, 37.88684604975543, 85
32, 46.568581296487984, 78
33, 28.720683529598507, 67
34, 46.0913740780008, 80
35, 24.851834765617454, 67
36, 0.1685418743998912, 2
37, 16.368833843057274, 88
38, 38.48432658384456, 53
39, 28.3975531687201, 0
40, 24.050962624482487, 23
41, 5.423311789564389, 39
42, 36.0440383718022, 54
43, 12.558385616550938, 34
44, 29.309617802302057, 80
45, 20.097683619646826, 77
46, 28.26078368873224, 45
47, 4.8044966086452865, 60
48, 31.230961231987454, 31
49, 16.235752793328253, 43
50, 17.844032671818074, 97
51, 12.058356602670989, 42
52, 24.657527442119147, 55
53, 47.8750897804034, 2
54, 34.486464811961454, 13
55, 28.257948121400663, 17
56, 11.565221626585458, 5
57, 10.247967566208121, 52
58, 26.749035714550335, 94
59, 3.630198204001467, 87
60, 49.488729602071366, 70
61, 22.064058750283333, 17
62, 11.036607898035822, 27
63, 10.923522848962614, 12
64, 1.8307932676585537, 1
65, 45.91017275582985, 52
66, 6.013873216254851, 35
67, 32.150961305434336, 57
68, 44.65513684193955, 11
69, 17.040714220541403, 30
70, 30.588701784155926, 11
71, 40.27079017844672, 76
72, 26.84455430001681, 80
73, 46.91358572278572, 30
74, 2.208527727429738, 88
75, 13.85407505224464, 21
76, 32.86485104163229, 89
77, 36.43322959779076, 62
78, 40.85327088544404, 27
79, 39.78611432455815, 42
80, 5.00467720952264, 64
81, 29.143960486847615, 73
82, 13.883497938548366, 54
83, 34.818954150735884, 45
84, 37.6663693980708, 71
85, 34.79695028226612, 3
86, 36.945034972396186, 80
87, 28.58521119555883, 85
88, 13.7628965797069, 22
89, 41.11570125704786, 29
90, 36.87375003293312, 93
91, 8.969578219896574, 26
92, 9.882233341272235, 37
93, 23.042755969343766, 84
94, 22.47335062385543, 79
95, 6.725751992870455, 15
96, 36.28719222256587, 92
97, 10.208180310816466, 80
98, 37.82946947223185, 97
99, 14.97968205613881, 87
