NR, Time, Parameter
0, 11.279134881387714, 43
1, 44.85876574845857, 84
2, 6.863033804221081, 93
3, 19.110356092720416, 86
4, 30.622419667505273, 80
5, 34.32616562673002, 53
6, 12.018040408528801, 19
7, 21.323249850622254, 39
8, 45.48676967820856, 42
9, 22.458459266362247, 16
10, 10.337863733050467, 17
11, 29.051535033193908, 87
12, 40.00525295820468, 17
13, 15.449919808109136, 90
14, 44.932158486472616, 17
15, 21.503214909019242, 98
16, 7.257619744625593, 72
17, 45.85560603367087, 40
18, 3.390702067814877, 68
19, 47.43007820823807, 15
20, 9.206760793029362, 18
21, 36.353976663009576, 97
22, 15.934372276116864, 52
23, 48.05980936111948, 38
24, 22.1502243524826, 81
25, 46.66250152079001, 35
26, 7.597852788533227, 24
27, 5.338571642170054, 23
28, 1.309911073165937, 78
29, 30.84732527541466, 77
30, 28.35215464694873, 29
31, 29.81803463108187, 29
32, 34.36889425891805, 45
33, 3.9737715155412525, 99
34, 23.83011100220927, 64
35, 42.306911798086674, 60
36, 35.600956398833, 47
37, 9.19882388864809, 49
38, 24.572279853316736, 17
39, 8.189318773619764, 28
40, 1.6114776613522896, 97
41, 48.44075404666895, 34
42, 47.50990212449581, 28
43, 37.118333083144975, 25
44, 37.88882948628146, 8
45, 8.853910091185268, 56
46, 43.35645013193017, 62
47, 34.393135206734996, 58
48, 44.37934579207891, 54
49, 20.24333841212642, 5
50, 30.396497896064734, 48
51, 36.01004567477759, 50
52, 30.5752437335026, 95
53, 28.59672255583323, 68
54, 26.26152658514448, 90
55, 39.34599311594366, 66
56, 5.465814639482492, 58
57, 41.350505082967494, 5
58, 43.88899691247804, 31
59, 25.935132629375584, 50
60, 49.191532185364544, 5
61, 27.885047490670473, 66
62, 38.25799362013062, 6
63, 9.492516998640955, 56
64, 19.901994572727965, 38
65, 38.683850626506285, 36
66, 23.06735819819815, 54
67, 14.72098626685674, 6
68, 34.49764792508246, 18
69, 23.178947653581762, 82
70, 22.58490439148277, 92
71, 25.03288951261773, 23
72, 38.93655709380199, 89
73, 27.320355227331323, 50
74, 20.67796525488083, 57
75, 1.2456056396955906, 58
76, 29.5157737644827, 91
77, 44.78974536133259, 58
78, 4.508983064473526, 41
79, 34.585871416545075, 91
80, 39.824311123786124, 91
81, 36.66311656070658, 11
82, 5.708246941203887, 57
83, 31.703620911741027, 10
84, 26.190865303307444, 49
85, 36.34369179273642, 65
86, 30.603626724240883, 20
87, 18.933931570628985, 48
88, 2.1953041733280996, 21
89, 45.61263894110662, 72
90, 43.565270177845036, 19
91, 8.106204818494072, 18
92, 8.943338233663434, 91
93, 2.5655245108834213, 39
94, 15.47591527184909, 98
95, 48.04830567771876, 36
96, 31.322642483076464, 15
97, 44.92709567083829, 25
98, 0.17664492970717038, 97
99, 12.655548755901963, 58
