NR, Time, Parameter
0, 6.465020640152669, 83
1, 22.49258923940441, 21
2, 25.5746885265956, 58
3, 3.543888031685527, 40
4, 46.30010812765792, 46
5, 30.40764683168135, 84
6, 31.04974641207266, 59
7, 34.84187942613616, 74
8, 33.389293736954755, 37
9, 17.672661304739997, 63
10, 17.03133008194937, 43
11, 30.58027050273208, 47
12, 48.81312935346534, 3
13, 44.55161517210428, 41
14, 44.827546420893924, 30
15, 34.41644669666651, 49
16, 6.700187013724824, 90
17, 31.57706301025258, 56
18, 5.736646540598011, 65
19, 18.22749371652741, 36
20, 44.878530157471694, 71
21, 11.21280775378109, 44
22, 47.10298745351049, 88
23, 15.647131253399493, 94
24, 42.662018039377095, 46
25, 7.170608941094986, 7
26, 47.12021069717816, 85
27, 38.68200612425562, 82
28, 48.82584642642128, 20
29, 38.74210184786746, 9
30, 19.71787946302866, 40
31, 4.8140346533306735, 8
32, 30.51291988385928, 90
33, 9.248701890010896, 38
34, 41.61153693038135, 47
35, 24.571301525606295, 90
36, 14.792576551314236, 19
37, 3.0021119132008445, 26
38, 2.0180094202950527, 85
39, 6.775313047164783, 80
40, 19.28586466797971, 79
41, 44.08539543378244, 59
42, 10.12405940358364, 65
43, 36.53255543657027, 70
44, 7.074827440152132, 7
45, 9.427642383625468, 93
46, 18.118804202676557, 30
47, 8.615143494120026, 11
48, 39.288695219357066, 94
49, 49.60082183946422, 36
50, 0.4803462836089012, 89
51, 8.643625521194021, 25
52, 49.93341668430854, 55
53, 11.677579317078557, 82
54, 41.77482455756473, 100
55, 1.1025997161397738, 32
56, 4.512709072242465, 91
57, 4.427354716785503, 70
58, 45.05891168072268, 46
59, 35.92150577547144, 84
60, 8.238298950188572, 61
61, 28.583706288406436, 74
62, 28.409154735926766, 90
63, 1.3454829463038998, 61
64, 30.389106986335722, 32
65, 4.427031478395859, 83
66, 11.833341384022516, 19
67, 16.245874502691155, 52
68, 0.4080538028269576, 70
69, 45.00221967486421, 11
70, 47.7405916774779, 100
71, 5.692664237300438, 38
72, 37.0507240158441, 93
73, 48.869707149722956, 33
74, 40.05223307845723, 90
75, 18.34448817111236, 8
76, 10.106430655099102, 76
77, 38.35685576707805, 79
78, 21.620267142319875, 22
79, 44.62468902084258, 54
80, 27.34323606491489, 11
81, 9.281974469709697, 30
82, 14.517706565330386, 16
83, 5.798726814986494, 14
84, 7.536865407943688, 98
85, 8.271211988943, 11
86, 44.14255719475653, 90
87, 10.19081492070138, 10
88, 49.69660163811904, 5
89, 4.613346714526095, 75
90, 42.96488139976389, 71
91, 1.718490631416869, 79
92, 26.28212569310813, 77
93, 2.5369646236516497, 69
94, 32.236243236173614, 91
95, 3.511784441171467, 48
96, 33.871354316237785, 38
97, 40.47847515361891, 20
98, 9.412795348844384, 73
99, 5.384619785882672, 73
