NR, Time, Parameter
0, 6.149173471553282, 25
1, 21.95542304576809, 53
2, 38.46096499600752, 0
3, 12.265803230856864, 60
4, 17.06600348903175, 64
5, 8.563089775008653, 34
6, 18.621817870139978, 96
7, 20.750430360676127, 80
8, 33.24976274574223, 19
9, 37.66031293329119, 67
10, 21.08611046791663, 29
11, 6.899716631236924, 54
12, 20.670470937348924, 52
13, 44.903262875509654, 66
14, 39.7303673186148, 46
15, 47.18701281762232, 56
16, 7.279215294924324, 1
17, 35.88128678733366, 66
18, 47.18214201539054, 10
19, 16.915181396456276, 51
20, 49.09724621935659, 21
21, 21.703613944898663, 50
22, 37.95961925279116, 84
23, 46.125943080136835, 19
24, 45.125556578694756, 7
25, 48.886648800822925, 91
26, 39.95353827638984, 66
27, 48.633057361738544, 53
28, 20.100140901574058, 87
29, 35.03951972484977, 38
30, 36.07755219291802, 40
31, 45.46154266005656, 1
32, 41.350177779712055, 67
33, 30.52005317823983, 18
34, 35.014753194130236, 57
35, 32.19396740389375, 69
36, 31.21798403126805, 79
37, 32.60185436984294, 89
38, 17.262530657527925, 100
39, 32.43785031307701, 99
40, 9.86478771305631, 38
41, 4.214046164218399, 68
42, 16.724646236745095, 92
43, 35.944026984293835, 16
44, 26.023485136003778, 69
45, 14.196392973413507, 11
46, 25.583580341855377, 39
47, 26.06679325577202, 96
48, 31.78427523375576, 2
49, 1.3945612647828953, 69
50, 29.62518008749566, 30
51, 41.61144933631933, 38
52, 36.32546231997977, 64
53, 5.522095312172981, 7
54, 42.07917204982745, 33
55, 31.349476615898077, 45
56, 6.190650927920959, 96
57, 32.54812096854412, 15
58, 22.436844295993858, 73
59, 36.84293478921555, 58
60, 16.94901473185068, 30
61, 40.26937810546087, 74
62, 28.279861328991917, 80
63, 33.276027267161254, 76
64, 11.69189488527817, 38
65, 14.226774747268244, 100
66, 40.75396162079814, 73
67, 33.621690101910936, 91
68, 18.88328623759249, 94
69, 12.381666565398469, 41
70, 25.822591253507525, 24
71, 41.142136148568056, 46
72, 22.715479544545648, 18
73, 35.58202103737448, 52
74, 4.097358171734439, 7
75, 21.24433662314314, 16
76, 23.812653576874883, 57
77, 3.9036346112542644, 86
78, 26.312780157757437, 75
79, 27.94842255076207, 99
80, 19.739123758679177, 33
81, 29.215188882808125, 81
82, 21.171109749567425, 56
83, 34.45089307838514, 62
84, 36.585848023471414, 53
85, 41.19059151516958, 18
86, 25.289294543535995, 62
87, 35.55752838317782, 16
88, 48.401590326623875, 65
89, 43.16358287972998, 15
90, 34.723535259307376, 58
91, 23.667778086888557, 95
92, 7.84198490681855, 71
93, 18.466602981722858, 15
94, 30.08001068693317, 52
95, 5.516808152521557, 47
96, 28.588237721320453, 5
97, 26.138874945530482, 15
98, 18.573367709265863, 47
99, 15.16300413533348, 62
