NR, Time, Parameter
0, 20.53303502996373, 96
1, 4.080560999463972, 93
2, 49.20246466906191, 36
3, 6.078212514777576, 49
4, 3.1565251343231626, 80
5, 31.36892317784857, 91
6, 11.167215864535413, 3
7, 7.777033071809742, 52
8, 13.08992198280135, 14
9, 34.51389544747448, 55
10, 30.377534865862067, 54
11, 25.337147038159586, 40
12, 45.653042802838925, 78
13, 29.552746216251553, 52
14, 42.3808349156534, 55
15, 13.695752626266527, 31
16, 7.3670965527475545, 100
17, 28.870258728573155, 8
18, 35.65085216297402, 93
19, 11.405798665653617, 22
20, 48.875542112920215, 17
21, 39.41969830531599, 68
22, 7.459248932268908, 81
23, 40.25206394579959, 58
24, 45.57546604488006, 22
25, 19.02671526672819, 77
26, 12.019987203588844, 74
27, 13.001836316665033, 79
28, 28.38352334532074, 21
29, 46.81412063036117, 40
30, 9.25045456997955, 78
31, 20.72371533573058, 32
32, 12.906909846248022, 87
33, 26.011807575233693, 97
34, 48.07170079958162, 95
35, 31.489689062984503, 98
36, 35.17373417677209, 69
37, 21.75031323257671, 14
38, 43.60540917962595, 14
39, 3.7192755598985547, 100
40, 48.55466381555902, 28
41, 2.3166088112017813, 32
42, 1.2154089678078128, 90
43, 25.98686219175227, 41
44, 28.09643018978914, 61
45, 4.258644894104874, 42
46, 15.863201283842516, 44
47, 29.69160850152904, 84
48, 39.08676046663967, 7
49, 38.546171277876326, 49
50, 34.93002164690864, 21
51, 38.99993728156452, 67
52, 23.945460442107652, 78
53, 2.6065242185184467, 45
54, 28.85636467410957, 88
55, 7.597202813555071, 91
56, 36.48677478225776, 49
57, 47.68580393321088, 59
58, 8.414942441966321, 52
59, 8.928877817960256, 92
60, 48.33128765107578, 50
61, 36.24229506495868, 27
62, 7.287710230895056, 41
63, 25.435996911286086, 9
64, 26.759369967991127, 0
65, 8.760454737577122, 40
66, 17.23502675365431, 79
67, 29.47186178258579, 62
68, 23.420355383143526, 29
69, 36.07419634438042, 73
70, 9.77826811434489, 45
71, 48.8372938665989, 74
72, 15.792357088491643, 44
73, 3.372401581825696, 82
74, 40.80618662612467, 32
75, 35.990582947224006, 34
76, 34.10948182841331, 9
77, 3.2195301650033423, 86
78, 10.82857213453911, 50
79, 48.15876630038673, 58
80, 0.5924728581376326, 90
81, 26.385302627718644, 18
82, 48.06503704009442, 50
83, 47.89208831374944, 59
84, 43.14226114417936, 13
85, 5.170503690955291, 46
86, 47.40373326674513, 37
87, 36.5141659416863, 20
88, 10.26431478857781, 3
89, 39.824134116773934, 69
90, 2.1480606352887066, 50
91, 47.81203391002294, 4
92, 37.155770490964116, 65
93, 34.97126703938576, 73
94, 48.20036708046806, 80
95, 12.637306747669829, 81
96, 27.930973522110055, 65
97, 23.31688226132528, 21
98, 39.96855099150187, 5
99, 44.39880194950968, 87
