NR, Time, Parameter
0, 27.18388037107349, 38
1, 25.6251810861228, 11
2, 9.279709791372037, 23
3, 37.14289321226062, 51
4, 21.748240400888776, 61
5, 13.904703836478028, 93
6, 40.80860332139897, 39
7, 13.74069483884705, 3
8, 12.882859059832995, 82
9, 27.940261436300123, 98
10, 34.211200388142395, 21
11, 38.08127287585463, 76
12, 41.021548000758116, 52
13, 11.980894000211094, 76
14, 39.2447790694255, 41
15, 25.914158334182336, 87
16, 34.65282788487752, 60
17, 22.181340614255074, 38
18, 13.631307933250037, 72
19, 8.43823675479743, 49
20, 26.32372619430131, 84
21, 4.415604586137601, 32
22, 19.201110607179793, 78
23, 10.861332708134524, 72
24, 30.830225610411972, 42
25, 12.466068972591854, 41
26, 16.51405982974403, 55
27, 20.16876798531129, 83
28, 7.208636476093605, 78
29, 13.957437131642141, 19
30, 31.330263383259872, 74
31, 37.95021959063008, 71
32, 46.93713581761205, 48
33, 13.413448544469626, 75
34, 19.43004779162737, 53
35, 33.38359631448972, 66
36, 3.193821742660102, 15
37, 33.0644100853626, 68
38, 9.103085413494028, 17
39, 28.826925077103933, 18
40, 12.149661654602378, 98
41, 32.49632292618772, 82
42, 6.820119644064332, 49
43, 28.00924684503873, 17
44, 9.286940806849264, 6
45, 11.327820818018314, 26
46, 11.520189972955874, 90
47, 27.899857526100398, 34
48, 2.661687873768975, 49
49, 33.77449576269782, 8
50, 10.187631292149845, 52
51, 24.59699061509874, 38
52, 35.34220489980678, 66
53, 48.183062049292744, 63
54, 25.072153003740137, 6
55, 46.412115642985455, 100
56, 16.485118988103416, 74
57, 19.25210829320776, 41
58, 33.78897598965379, 57
59, 33.129617720616785, 83
60, 40.97229825931959, 47
61, 41.28373518628696, 58
62, 25.120784485851605, 71
63, 33.85006859977877, 6
64, 44.33461925110285, 43
65, 3.3551927096134246, 94
66, 6.588234348805244, 50
67, 31.86006760172952, 61
68, 32.58292690826545, 33
69, 31.95738056877563, 77
70, 13.198382859988333, 53
71, 45.77442229695296, 21
72, 23.344607292272507, 47
73, 20.554342533413656, 32
74, 48.106440691051276, 45
75, 9.64414510235575, 32
76, 39.98180600002215, 22
77, 2.115548052434529, 37
78, 7.5462770043984495, 87
79, 25.505078372096186, 56
80, 12.50300014611821, 91
81, 4.987599650568836, 47
82, 6.864402089532157, 31
83, 16.28985631571042, 80
84, 28.721943532186845, 73
85, 48.55056722748328, 44
86, 33.53349340858179, 84
87, 1.0851039754102176, 43
88, 20.442395796651457, 80
89, 5.064085958686632, 28
90, 15.829942330391727, 70
91, 15.975225362800833, 69
92, 4.379533836956301, 33
93, 49.44454587531722, 23
94, 41.64778336353784, 90
95, 28.13273128148327, 60
96, 44.95213904355251, 52
97, 35.51087565537664, 26
98, 9.30833885602967, 62
99, 33.580909889580255, 88
