NR, Time, Parameter
0, 46.66401688649462, 16
1, 40.38738642206997, 7
2, 15.047822344431838, 15
3, 39.088107903718296, 4
4, 28.330772831109847, 7
5, 45.47717160013919, 44
6, 14.866086293267704, 36
7, 35.44082807313183, 27
8, 45.761043025629704, 45
9, 22.173250748398587, 62
10, 30.000152605425896, 26
11, 29.345639352257752, 67
12, 47.05860717165066, 19
13, 13.54476244413394, 91
14, 16.475410252096033, 87
15, 16.370867280923633, 67
16, 41.493360737330455, 47
17, 42.9010648595712, 68
18, 7.840702118731851, 18
19, 42.978143199716236, 24
20, 38.23443782151485, 17
21, 21.82953951202245, 35
22, 42.597590808385654, 75
23, 17.751790533987204, 12
24, 25.222163775300665, 23
25, 43.541136146462144, 46
26, 32.326064060270014, 87
27, 20.94013570770816, 67
28, 39.17212394101491, 84
29, 36.190872668946454, 43
30, 45.263185105639614, 75
31, 2.0509340776795004, 6
32, 46.8430122410141, 15
33, 28.759375744768196, 93
34, 36.33598791524468, 79
35, 16.417239548625812, 38
36, 13.090089239828757, 64
37, 22.674131537854898, 13
38, 33.760356455746006, 43
39, 0.7446482124019993, 90
40, 38.110351299558275, 65
41, 27.72032591764812, 74
42, 36.97255071816171, 91
43, 42.26533745428181, 94
44, 1.5224484765607893, 73
45, 6.8115147405889145, 32
46, 14.405341970630687, 91
47, 14.524041131537802, 30
48, 45.872501780255206, 3
49, 22.180986006847213, 52
50, 29.782985497370674, 46
51, 17.333488085811695, 45
52, 30.066719166103418, 99
53, 46.70778073755282, 47
54, 43.04713544720458, 65
55, 25.538982107416913, 7
56, 25.38948050015877, 91
57, 6.705216193216729, 19
58, 22.33183512040946, 99
59, 16.486769281337065, 57
60, 38.38195794685344, 57
61, 31.37927073860647, 63
62, 13.575469841101718, 73
63, 43.69398920980083, 47
64, 14.19359217561184, 90
65, 5.873598205369346, 27
66, 25.715719702607903, 18
67, 42.5762941272773, 94
68, 29.339731787232274, 31
69, 24.126374943604734, 60
70, 30.78474776392336, 2
71, 24.672990687982814, 90
72, 14.251138223024395, 42
73, 44.63536529399011, 76
74, 49.16363816120046, 70
75, 41.60638947432472, 72
76, 34.399448237274434, 53
77, 23.092256075288425, 33
78, 46.10114981220208, 13
79, 21.818844387818704, 16
80, 9.873898952359111, 72
81, 17.04595677111004, 53
82, 32.94955150986251, 62
83, 5.870642942949389, 42
84, 18.200684557156027, 28
85, 17.17530373544912, 3
86, 46.506460818929966, 99
87, 22.52015711029089, 57
88, 13.175369659090514, 93
89, 39.561739571698595, 48
90, 15.056292013796007, 100
91, 7.743231919134619, 99
92, 49.286500049026124, 62
93, 7.37626503390818, 61
94, 19.865039870309403, 25
95, 40.26346469773117, 36
96, 40.851792457632094, 14
97, 34.67153855696882, 25
98, 13.81525140375605, 63
99, 45.32010254595013, 81
