NR, Time, Parameter
0, 18.561417647913174, 82
1, 12.765162194773344, 36
2, 30.378243531519438, 26
3, 20.58280537331499, 10
4, 13.010615254762847, 61
5, 13.171773614100607, 4
6, 47.19096624656823, 48
7, 26.3427598458164, 92
8, 20.892815831840178, 47
9, 3.4189056114842407, 71
10, 16.88131457673813, 62
11, 44.660771303242534, 10
12, 21.24932866704537, 45
13, 21.55536601149805, 44
14, 33.4417647151724, 46
15, 41.05134025296967, 26
16, 49.84562333809964, 31
17, 46.30641629937815, 11
18, 25.189035776560946, 80
19, 32.79105552989823, 26
20, 29.428563614188747, 18
21, 0.8128753750619166, 4
22, 6.735135745067133, 67
23, 41.744723156588094, 44
24, 21.426111955671196, 97
25, 39.55035888177457, 30
26, 38.526518445359706, 90
27, 23.84088169116935, 30
28, 0.9214262206132973, 25
29, 4.971083022105743, 63
30, 34.375641330037084, 61
31, 5.41326872702787, 100
32, 8.044413789976112, 53
33, 5.38655943094814, 36
34, 27.375295937242548, 86
35, 7.684946809938264, 13
36, 7.178865843497656, 85
37, 2.878851122593767, 47
38, 47.76524596589227, 37
39, 16.85076256142925, 3
40, 32.909210047797664, 43
41, 14.7893699220769, 4
42, 25.364041326019116, 95
43, 35.99605971443579, 85
44, 28.179262424315944, 70
45, 42.14655205934526, 72
46, 42.33179446159879, 51
47, 31.554870105627046, 30
48, 26.021419655532352, 61
49, 6.755231063759459, 48
50, 4.869835969704306, 27
51, 0.6594796486936061, 98
52, 14.104922580991175, 67
53, 10.987950031625848, 85
54, 2.9719486935053165, 3
55, 29.013155430357113, 37
56, 11.170081538286558, 20
57, 30.75440053165458, 79
58, 46.841920251408744, 2
59, 24.58593014316332, 91
60, 13.89898475496344, 56
61, 49.579485344938504, 72
62, 48.08869534873143, 52
63, 15.7045952939874, 34
64, 20.665614960564238, 49
65, 7.630196031922343, 79
66, 24.82653807594889, 24
67, 17.96131473026279, 66
68, 30.281772016900497, 48
69, 7.838112542507098, 43
70, 7.76014456612677, 99
71, 16.36531860822304, 51
72, 2.784339712626327, 21
73, 6.369737628777211, 4
74, 6.481963852217326, 36
75, 1.9476482168884257, 48
76, 37.17790337953633, 57
77, 42.65577526688832, 13
78, 9.222610056186365, 10
79, 32.96475833988284, 66
80, 28.193100816227062, 5
81, 41.30328828930651, 13
82, 46.15138676635278, 80
83, 8.300088633672441, 64
84, 44.12808452107601, 1
85, 16.840712006930158, 52
86, 20.127346899865735, 5
87, 35.48189421827531, 14
88, 42.4900361074853, 27
89, 28.95573643114035, 62
90, 26.360219923155476, 37
91, 38.56620575316657, 62
92, 31.7442806863082, 4
93, 29.185160829452357, 48
94, 39.982868803181105, 53
95, 4.1448802971784104, 17
96, 23.681767057965715, 78
97, 16.147953953269038, 70
98, 40.51567905098874, 36
99, 15.137305968601616, 19
