NR, Time, Parameter
0, 10.993615229369075, 49
1, 10.15706045244309, 78
2, 0.8720286020909684, 20
3, 4.558887545481421, 94
4, 30.706613502901973, 34
5, 40.47751668328683, 15
6, 4.784182923359031, 52
7, 11.04867430106718, 58
8, 30.480360301450844, 22
9, 45.88127665979475, 35
10, 5.3693454724432375, 30
11, 33.55807971525722, 55
12, 28.981878556644634, 76
13, 42.47947722178075, 57
14, 10.669390571184728, 12
15, 42.36411045566094, 52
16, 35.62125058626125, 56
17, 7.519276715503775, 49
18, 42.529319083337825, 96
19, 19.008131706352003, 69
20, 38.25279186357681, 26
21, 44.090315205347224, 62
22, 21.832514475877492, 67
23, 17.114436746418484, 2
24, 24.951607550516474, 78
25, 19.39503358238151, 56
26, 30.32769680226951, 47
27, 7.225786784088756, 9
28, 30.04767739658793, 89
29, 34.16392221214781, 21
30, 39.40349757820603, 26
31, 10.896417988170597, 45
32, 20.255114240252137, 31
33, 35.746689249082955, 29
34, 18.97220298664109, 60
35, 48.032753923638154, 87
36, 46.76327651862394, 31
37, 32.27386277078871, 8
38, 22.612290350001178, 2
39, 19.44349392192681, 44
40, 17.976028614107864, 2
41, 24.54787359993601, 92
42, 22.266377847339225, 54
43, 4.473045258731522, 32
44, 17.411502535848626, 34
45, 18.32973767504045, 33
46, 23.926537542826754, 21
47, 10.95683867247661, 74
48, 32.250447391409345, 76
49, 26.546828005515838, 25
50, 42.29512737553317, 48
51, 18.228591996423347, 97
52, 11.429009247560984, 90
53, 45.79249589098754, 11
54, 30.772497763973767, 70
55, 2.5032536128130225, 10
56, 26.262693454328957, 32
57, 22.65504157134493, 37
58, 7.081701926328332, 55
59, 13.925673019516733, 23
60, 11.454433355280896, 39
61, 8.331439838002607, 8
62, 11.590781760145019, 11
63, 31.04723246848081, 73
64, 32.7310956206548, 100
65, 43.5913942582305, 94
66, 8.797196406216539, 70
67, 23.51241817400459, 54
68, 44.746100220056704, 30
69, 0.859090614217789, 25
70, 30.131716919142406, 9
71, 3.3691051501170968, 12
72, 13.452206483963785, 100
73, 8.936529805493848, 15
74, 38.95296583419186, 70
75, 38.043014097560416, 92
76, 8.946199026971534, 68
77, 46.60750522718084, 31
78, 39.34541792003307, 41
79, 42.7703664346764, 98
80, 13.616872397529296, 2
81, 25.045654365610233, 7
82, 19.690283810700887, 21
83, 2.4172233302395374, 19
84, 42.32685570876709, 30
85, 43.08441453016143, 47
86, 28.69322515396679, 35
87, 23.120260702739998, 58
88, 8.75725027554079, 14
89, 35.67148456283465, 20
90, 32.006805988405176, 96
91, 2.1136768412120697, 48
92, 6.795212626670816, 36
93, 23.038635227416844, 62
94, 33.876270709283105, 50
95, 27.51578746045714, 92
96, 20.194923091230056, 67
97, 23.331010700056286, 82
98, 47.16426712261742, 45
99, 39.31923605707182, 73
