NR, Time, Parameter
0, 45.99767960745732, 81
1, 11.151254435338288, 29
2, 23.326837876409297, 27
3, 11.950951993743402, 94
4, 38.41742051861741, 42
5, 40.36356536302022, 48
6, 10.26581801485738, 23
7, 41.304216157599555, 0
8, 18.140857297886942, 9
9, 17.894333239651317, 71
10, 5.7594646298892656, 37
11, 22.02040597587952, 80
12, 29.284319621588573, 97
13, 17.995461837911908, 3
14, 9.956143497610459, 36
15, 8.707330457473184, 33
16, 35.94183369513024, 43
17, 42.37670919094419, 31
18, 8.927071540053023, 2
19, 8.80387121546321, 33
20, 45.53244750991099, 2
21, 41.57228681350215, 17
22, 18.94613789575889, 100
23, 44.25057623944022, 43
24, 46.805705208419774, 39
25, 22.810183927472654, 47
26, 40.47438851458961, 84
27, 8.56799034072524, 67
28, 48.855092301600735, 79
29, 44.08318975333797, 91
30, 3.268875970875218, 18
31, 44.136156113503674, 16
32, 39.74490582557064, 24
33, 26.627735561950328, 88
34, 18.712765096855016, 76
35, 21.477008229859745, 81
36, 12.227481946726737, 5
37, 38.154118737588824, 75
38, 9.455108215822067, 68
39, 14.709137301738478, 19
40, 16.384030225564405, 6
41, 31.47295705810633, 35
42, 43.64257459583079, 65
43, 48.41921537521564, 62
44, 10.461878674961083, 10
45, 39.233261149625214, 84
46, 30.744322413531332, 21
47, 25.430690269215344, 96
48, 44.121104346614906, 96
49, 25.457925861427967, 63
50, 25.944618308643726, 22
51, 16.091156643810443, 47
52, 26.273783555071677, 61
53, 35.78249363442953, 63
54, 23.687907780831846, 74
55, 20.047303526887887, 74
56, 32.48686307542193, 26
57, 10.976314132990172, 25
58, 22.604003497648335, 30
59, 19.794998771918458, 39
60, 21.251142728592797, 48
61, 28.568519337925807, 47
62, 12.72646209245621, 10
63, 6.716515776374471, 10
64, 14.752400832066426, 66
65, 17.578747581756698, 74
66, 2.0571460817952083, 65
67, 31.056290990253526, 54
68, 22.557560156118488, 55
69, 20.447638767775867, 63
70, 15.851021287224986, 48
71, 1.2359098268917679, 56
72, 11.689519981155122, 82
73, 3.7944221344191287, 10
74, 14.725891069547604, 64
75, 25.639549473915952, 82
76, 3.9079505152528338, 35
77, 46.33029596050888, 12
78, 5.9293940929132205, 46
79, 1.9140692599214804, 25
80, 16.68789207810399, 86
81, 16.462064627566797, 38
82, 37.26056732817172, 98
83, 34.17696649039098, 35
84, 9.53212183179059, 77
85, 49.89978527198177, 96
86, 35.80926796042211, 69
87, 45.619126506572755, 1
88, 38.503804541928375, 36
89, 41.11544279256178, 100
90, 49.842116759647105, 51
91, 41.09306580571598, 96
92, 32.76542537357312, 60
93, 32.704551708939285, 97
94, 47.57444268065733, 50
95, 11.37892463316258, 92
96, 37.45685376594775, 60
97, 11.686159489983822, 75
98, 39.298732412090615, 96
99, 23.436916516166306, 59
