NR, Time, Parameter
0, 8.637916047994338, 33
1, 38.52889081528067, 50
2, 34.26255938711662, 51
3, 49.06325867306462, 57
4, 9.296824617311556, 66
5, 41.69527415195755, 5
6, 22.434744021527266, 54
7, 12.533583542744347, 1
8, 22.265977655612918, 48
9, 34.15963210421592, 18
10, 23.911739865539744, 8
11, 42.98333966539607, 90
12, 10.326361634984288, 43
13, 10.41229096301985, 70
14, 48.34475663335876, 51
15, 23.79439972995555, 88
16, 6.918157770534799, 77
17, 6.269017315614262, 67
18, 21.56186875776781, 64
19, 41.79477970122675, 77
20, 2.6059111231703183, 85
21, 34.70413089923916, 33
22, 25.850623815701358, 66
23, 49.68240760020328, 75
24, 33.97117303079216, 22
25, 2.876718973339237, 42
26, 39.00860487316411, 99
27, 11.765851922224552, 0
28, 17.342656771915692, 3
29, 34.36520826996352, 77
30, 38.60014272659654, 60
31, 10.000739834349787, 53
32, 37.11018528186082, 41
33, 29.809059520719355, 57
34, 21.45321516377655, 32
35, 38.825583088708875, 40
36, 9.592602655966376, 83
37, 36.89333212437817, 52
38, 22.511592156355455, 94
39, 23.684498854052876, 76
40, 44.0917940673878, 63
41, 35.533997170254935, 44
42, 12.734552531981919, 55
43, 42.52691867834867, 75
44, 35.22318521985971, 3
45, 12.062003028084916, 100
46, 26.3484370930761, 18
47, 42.253910817551485, 61
48, 10.50289454322807, 51
49, 37.47895875472327, 16
50, 22.77208333039385, 26
51, 9.013118989630154, 90
52, 8.803185885936465, 82
53, 7.36125204047014, 13
54, 5.320842475286397, 9
55, 41.79583060174753, 47
56, 32.56244133673877, 62
57, 21.29631847394529, 15
58, 48.43560028516494, 13
59, 21.146719218932713, 7
60, 38.971890618848796, 20
61, 30.839404420197337, 69
62, 18.59744567946346, 36
63, 13.410243331324201, 70
64, 20.20741573614049, 70
65, 11.634447810196107, 47
66, 8.78607106953746, 13
67, 41.77728497416944, 74
68, 0.3931813714393717, 74
69, 42.82389462235257, 22
70, 9.359022613461304, 23
71, 37.34386802211726, 72
72, 39.73567208260039, 1
73, 4.782767965228824, 34
74, 9.219236179667806, 50
75, 13.431881180202831, 9
76, 3.0275011145706743, 69
77, 1.263664241266077, 9
78, 22.528847480026297, 97
79, 0.9663402742114469, 27
80, 40.31117148615129, 10
81, 20.00310567164827, 24
82, 22.282411116024086, 99
83, 1.9668832004711978, 43
84, 34.262544293247274, 4
85, 14.560264938809913, 25
86, 10.4339287373236, 52
87, 41.75653660999164, 23
88, 12.690259112723295, 35
89, 18.836755893220037, 28
90, 42.64057692629562, 56
91, 7.995484234095146, 35
92, 39.12598730757879, 55
93, 48.944395870590945, 71
94, 0.2664687260729215, 28
95, 47.89513594017239, 4
96, 37.07164689812754, 96
97, 46.481402711978696, 33
98, 3.0432787374681802, 44
99, 30.78911145349129, 78
