NR, Time, Parameter
0, 9.803666046452342, 95
1, 13.948294551022993, 92
2, 9.324405434405264, 3
3, 5.923193211940325, 51
4, 2.5478852208537406, 78
5, 37.198708933242344, 67
6, 21.194197239052983, 30
7, 24.83356302316398, 12
8, 35.67649861051916, 82
9, 43.614752778871505, 49
10, 2.643569181656197, 7
11, 10.13178794203537, 7
12, 49.97512575196749, 25
13, 5.2517285923192265, 57
14, 27.537939260926827, 75
15, 31.144882218685304, 6
16, 4.009095240185201, 35
17, 1.6216866442406164, 1
18, 10.492830089410399, 60
19, 40.66456933199481, 30
20, 5.346891190935837, 88
21, 24.819099436528436, 12
22, 29.48470034548479, 59
23, 38.09637935915274, 71
24, 20.74704395442723, 99
25, 37.46075075304593, 80
26, 37.883519898337774, 19
27, 38.02798091906861, 45
28, 34.18714542511441, 78
29, 48.888464551886855, 6
30, 36.0879270387168, 33
31, 4.926108785656991, 82
32, 14.244767220840227, 81
33, 23.332966425074485, 67
34, 16.432837719967846, 46
35, 46.063224974805706, 80
36, 6.024016468614829, 26
37, 47.91022071151044, 43
38, 11.172843850291198, 67
39, 8.282423655006587, 15
40, 1.1316908421174554, 21
41, 27.90558544117381, 86
42, 43.36141714346445, 56
43, 26.12931197310886, 0
44, 23.583692736030297, 99
45, 23.399100303182113, 97
46, 2.8119048904846844, 29
47, 23.397412937861343, 53
48, 5.289181108307828, 3
49, 27.626240510590154, 65
50, 5.553409747480314, 78
51, 23.499082764963784, 19
52, 6.488924061416562, 25
53, 33.842305315927376, 97
54, 29.40393225615593, 49
55, 12.565710574806394, 62
56, 38.74469664715769, 68
57, 9.898274200098461, 43
58, 41.87506333987602, 5
59, 22.370434879625833, 53
60, 27.982909926508054, 13
61, 44.98351510723616, 0
62, 9.103058948468002, 36
63, 27.351494139032194, 86
64, 36.13974106174634, 70
65, 18.316820183537203, 45
66, 23.276104356025, 64
67, 1.573891198162164, 21
68, 32.56659219298257, 85
69, 43.4063286681325, 24
70, 39.920127677929536, 17
71, 10.664363904423624, 50
72, 48.20043824099859, 20
73, 48.51389371761699, 15
74, 19.535153577134086, 4
75, 39.46710079659305, 49
76, 30.123241122398397, 97
77, 19.121334162163002, 45
78, 42.345796695311705, 33
79, 19.920539359145533, 60
80, 0.9961550641557348, 56
81, 34.11201301315393, 45
82, 3.314661024857557, 79
83, 34.50467702686569, 31
84, 28.903209362068942, 46
85, 34.84907289913588, 18
86, 4.472134382223358, 7
87, 36.78999398478868, 52
88, 44.73245602033727, 18
89, 19.419759539030352, 0
90, 24.01713614454256, 1
91, 10.879280864307633, 46
92, 2.321033172020731, 83
93, 26.13408705847105, 33
94, 44.63940180158982, 20
95, 14.103465098341783, 27
96, 35.14081379326343, 88
97, 5.625311516226372, 68
98, 43.285126694340775, 73
99, 6.847677487342951, 69
