NR, Time, Parameter
0, 31.414329646227962, 72
1, 27.27912667167336, 2
2, 32.443131440877316, 60
3, 46.86054683159734, 82
4, 19.30273744555877, 87
5, 30.802454570966635, 57
6, 45.51205402168237, 30
7, 34.144058633805194, 78
8, 12.50211572093749, 81
9, 22.749214052829547, 19
10, 22.711159861257173, 46
11, 11.191991770419252, 36
12, 31.854660708821765, 22
13, 48.15198442614451, 49
14, 49.957024029348396, 20
15, 18.40390478819816, 2
16, 21.58682935142907, 38
17, 7.199188710210802, 58
18, 20.518572520720145, 69
19, 42.58418240658403, 51
20, 6.251211032321802, 80
21, 17.647068652548235, 51
22, 21.057032750406034, 53
23, 23.029076953772186, 57
24, 22.19464441849818, 49
25, 23.175857724085546, 43
26, 16.300549233471383, 51
27, 6.655733929316588, 67
28, 10.295754017683533, 27
29, 35.629493069263205, 72
30, 9.730096887053918, 93
31, 32.96629890208161, 79
32, 18.170745261145505, 59
33, 27.410275810375317, 97
34, 39.603915217596324, 47
35, 32.200002412087834, 27
36, 19.6414780398203, 60
37, 5.43250908807989, 83
38, 22.61599052709351, 99
39, 43.50554593786452, 52
40, 2.5442854312843597, 27
41, 16.884157639627556, 20
42, 32.98257305632922, 66
43, 21.58919095259727, 56
44, 1.1917697988337306, 26
45, 19.29853356159959, 85
46, 8.617039499178519, 95
47, 34.03150832778364, 98
48, 7.792784139975212, 51
49, 28.753457137144693, 25
50, 7.5341628533936, 40
51, 23.428988175726857, 94
52, 6.527754203461206, 62
53, 15.81073016314135, 97
54, 30.616244871388414, 94
55, 31.40428098884097, 4
56, 33.80947042147241, 100
57, 3.267952086683384, 2
58, 0.4334341437264466, 6
59, 16.57543176882003, 11
60, 15.664694060222295, 45
61, 10.150353514993304, 19
62, 47.89782919474387, 39
63, 42.03392567709948, 46
64, 31.161584298776685, 40
65, 29.172426054073547, 57
66, 23.7543666134107, 90
67, 8.760899785809606, 38
68, 5.074974448358982, 71
69, 7.9906202483240705, 19
70, 8.162837257678014, 15
71, 26.61525901788156, 79
72, 20.483994542911805, 71
73, 27.616060386852354, 60
74, 34.993130707481136, 35
75, 34.498185607788976, 31
76, 48.80623635402338, 84
77, 47.27009093263979, 56
78, 4.853446690616575, 5
79, 6.779937028971239, 48
80, 23.64065437740451, 61
81, 8.522897872007674, 2
82, 29.308768618152097, 46
83, 46.54710905288775, 74
84, 28.595512428072713, 57
85, 44.69940216088916, 62
86, 47.33020390263264, 72
87, 17.19144094199086, 43
88, 49.390764938671325, 47
89, 3.4444995884729437, 17
90, 31.201554946640332, 86
91, 19.680787591920794, 19
92, 5.548590791559516, 85
93, 9.856591359367634, 81
94, 16.034929190706258, 91
95, 39.63909333525664, 100
96, 4.15363473993236, 77
97, 49.178545847280944, 63
98, 0.7977767370127842, 75
99, 20.886933055408967, 21
