NR, Time, Parameter
0, 32.798218000142334, 71
1, 21.042809709124537, 31
2, 9.130284270719674, 38
3, 10.774628760062166, 3
4, 39.954071772335524, 51
5, 16.88226196525706, 68
6, 38.915809426799456, 37
7, 14.265708208711803, 89
8, 27.085567524093957, 67
9, 27.602970671913724, 79
10, 43.76357855315902, 21
11, 12.170291493877878, 42
12, 29.988933254856025, 0
13, 42.03648029929765, 63
14, 9.325207450293238, 67
15, 42.545900452636985, 41
16, 45.66671048914614, 88
17, 7.06866371851293, 47
18, 27.520481476765333, 43
19, 37.134726075212534, 45
20, 15.818248688778336, 14
21, 10.578647114413275, 98
22, 5.716400181563708, 73
23, 47.74076768041795, 100
24, 1.1963117733058581, 27
25, 45.96689541295693, 66
26, 43.09656775187446, 99
27, 37.54955054641059, 54
28, 24.78045208106226, 71
29, 45.44378265969148, 70
30, 35.521733943014986, 25
31, 19.818963065011214, 72
32, 42.05939420867931, 24
33, 7.268507016020825, 30
34, 26.594454056394827, 4
35, 12.904880827239513, 30
36, 20.559726750603375, 56
37, 18.204611360610212, 39
38, 20.66476062725917, 35
39, 25.863032948496784, 94
40, 23.980401807922924, 91
41, 13.287447429547056, 50
42, 11.544414047559265, 98
43, 4.416826415907371, 4
44, 20.016236688191054, 13
45, 22.868421797795722, 44
46, 44.5130717637602, 73
47, 22.11324851244162, 51
48, 1.8658195144788448, 33
49, 17.917512548485988, 38
50, 0.24354439708255127, 13
51, 5.545407067722347, 99
52, 13.467737754084652, 10
53, 18.49357278623148, 22
54, 27.202506405390736, 90
55, 15.580292311064625, 27
56, 35.152377329485354, 8
57, 3.634582986709228, 68
58, 19.060457914420493, 13
59, 15.345786655958909, 3
60, 42.98738285833718, 48
61, 3.806400332348775, 66
62, 30.37859058618021, 51
63, 37.42578653556941, 2
64, 39.13470519067628, 43
65, 16.989258940993718, 80
66, 13.480669028715726, 44
67, 45.48834497414692, 22
68, 37.075924649177686, 64
69, 48.48883235707826, 48
70, 25.32785898188486, 32
71, 46.24496767271069, 99
72, 48.547840433428334, 29
73, 24.991593305795273, 11
74, 49.431931699409134, 3
75, 9.92022987085126, 86
76, 13.634556767301016, 87
77, 15.73804478377468, 43
78, 42.37997962780389, 45
79, 33.728359047424576, 100
80, 21.199567626663374, 1
81, 11.543368172822976, 0
82, 42.561341109213615, 11
83, 30.048683641583118, 52
84, 32.17644206412807, 17
85, 7.60938767214977, 99
86, 7.4917908595730385, 28
87, 48.433705241478734, 48
88, 39.993090401234085, 60
89, 45.35485478753435, 87
90, 6.285383064473249, 12
91, 32.58165264771899, 93
92, 48.29526646657015, 56
93, 37.18723091195779, 26
94, 19.528943224937663, 67
95, 11.587702682271338, 47
96, 32.906009922215176, 7
97, 47.11505345289774, 41
98, 41.88660483031727, 80
99, 22.549073033584676, 74
