NR, Time, Parameter
0, 4.955284230257012, 74
1, 38.16220164819967, 67
2, 10.849903790582577, 24
3, 48.21318994531661, 21
4, 45.083014575398664, 68
5, 0.2164464345499495, 92
6, 4.934285925415194, 27
7, 46.023858898950834, 90
8, 23.735775190019243, 89
9, 29.469028556766276, 56
10, 33.676284908409315, 13
11, 9.042426882215644, 45
12, 49.065056212103016, 54
13, 10.713700024132056, 29
14, 20.37889849873091, 97
15, 49.23063751842092, 15
16, 23.295084800688983, 66
17, 6.795618495276573, 97
18, 18.062522897396576, 36
19, 27.8566061415287, 5
20, 4.11239725653656, 63
21, 5.786130348138924, 36
22, 22.847288325574063, 94
23, 15.600345539691501, 56
24, 11.293671486495393, 52
25, 14.529466250897316, 54
26, 9.439249283363576, 8
27, 44.7377323512205, 60
28, 46.954100086961354, 47
29, 8.96486416935393, 86
30, 24.582418677246377, 13
31, 19.818487926594297, 66
32, 32.92741316427241, 10
33, 5.960892194273903, 50
34, 20.031214391826506, 75
35, 48.878542744264806, 94
36, 46.26451577709154, 21
37, 3.235520557951177, 25
38, 16.931582316854403, 76
39, 42.20147505054672, 51
40, 6.138108384933183, 54
41, 36.26002501663197, 35
42, 38.24085061009742, 98
43, 29.095931199807662, 34
44, 37.81514718737182, 82
45, 47.16125294574928, 45
46, 23.791314164801314, 77
47, 47.506940888033654, 62
48, 25.570725753490116, 18
49, 38.39997777887983, 13
50, 6.1095030049569345, 62
51, 24.863689106263887, 80
52, 47.12015022881641, 3
53, 4.980169511511306, 6
54, 41.51562343099291, 63
55, 33.905372033547195, 22
56, 19.131649138250918, 86
57, 16.34779429165149, 38
58, 31.098338076186412, 12
59, 38.00857218970256, 84
60, 37.58048732576851, 98
61, 24.60937566784449, 59
62, 10.096587722585692, 84
63, 24.89495221162228, 64
64, 13.083263688697706, 43
65, 40.474079869565486, 69
66, 27.33100169065236, 97
67, 1.5799261594979297, 55
68, 44.00628354956923, 15
69, 19.181493837429404, 40
70, 42.64371446383616, 56
71, 22.982811941199422, 4
72, 8.843458651254526, 84
73, 43.01803513593319, 38
74, 44.23501145320356, 21
75, 24.57398043225747, 17
76, 15.622983766989107, 49
77, 24.372746334974142, 14
78, 28.44276118093154, 62
79, 33.00392946369346, 87
80, 26.96961930849039, 60
81, 23.795552761202828, 20
82, 25.33425243785125, 50
83, 13.169549217332571, 75
84, 48.54353792138312, 78
85, 33.82438918678602, 98
86, 48.8891472236952, 41
87, 3.0711986229371213, 75
88, 2.25592260368096, 46
89, 17.44383938966446, 94
90, 29.198348904736278, 97
91, 44.567144522500406, 43
92, 19.02866888692604, 54
93, 17.257151377180787, 45
94, 20.59648012789684, 7
95, 33.062000291134744, 31
96, 11.731104421646455, 39
97, 29.62658333962475, 88
98, 3.2750118035599405, 39
99, 5.723564825055844, 21
