NR, Time, Parameter
0, 11.648942506425925, 27
1, 38.61726684694914, 3
2, 6.865608274056606, 56
3, 6.155504969566028, 48
4, 1.2711943849744112, 95
5, 42.70940562334387, 26
6, 19.020828250502902, 57
7, 21.927342712573033, 25
8, 10.28161338380863, 48
9, 29.510859703458625, 15
10, 4.642590868936397, 22
11, 25.33516657102227, 74
12, 36.22591701019413, 15
13, 8.144149838613851, 26
14, 6.017916254958422, 62
15, 37.032100038546474, 45
16, 37.484129516541046, 40
17, 20.756393369652752, 26
18, 49.25760518416426, 64
19, 17.992923959336782, 32
20, 25.43676276206685, 58
21, 0.8072730180828214, 48
22, 40.170583657925555, 51
23, 48.07843784149478, 12
24, 17.734054982808395, 39
25, 41.82673173595428, 55
26, 47.29702988557821, 83
27, 15.034721877187051, 89
28, 4.222573582244155, 82
29, 40.508471201988385, 60
30, 0.7925014761496818, 35
31, 36.481455582141734, 41
32, 2.2684746014832724, 31
33, 8.867919282830972, 1
34, 6.397415145718311, 19
35, 7.011018207322883, 60
36, 38.11439202688292, 7
37, 29.810224399857322, 26
38, 43.31725304568157, 84
39, 14.654228974768529, 79
40, 20.74381851526003, 20
41, 20.96195748911052, 22
42, 46.81457933731365, 19
43, 37.0983335410869, 85
44, 9.080734612445534, 14
45, 39.32783907740329, 3
46, 24.87776957604173, 39
47, 20.182714844238937, 47
48, 45.449042633706696, 33
49, 31.09567847887901, 3
50, 39.16344494589792, 42
51, 1.424844521589741, 60
52, 1.7111386116410887, 18
53, 45.67884668992993, 5
54, 26.973746112375245, 97
55, 29.92537383829158, 67
56, 8.487011551176227, 12
57, 0.7469230699041485, 28
58, 4.606194950596565, 8
59, 5.620529490981396, 60
60, 23.221665987137253, 53
61, 42.80702132662512, 68
62, 22.020791521074397, 77
63, 40.471256016513415, 0
64, 15.571544124276738, 60
65, 44.9774495895516, 32
66, 6.40993055808412, 84
67, 26.99930457978797, 78
68, 33.42159752410475, 12
69, 23.88949226319853, 95
70, 41.55446769742983, 73
71, 9.814354824212558, 28
72, 25.736701536851974, 18
73, 11.277592055205227, 10
74, 37.159261887814544, 91
75, 20.191926614306784, 78
76, 5.261410493321267, 28
77, 12.533535132045575, 93
78, 32.968467958684315, 42
79, 35.523023446633196, 59
80, 33.41781817033315, 66
81, 25.845217919784446, 34
82, 37.99468088877653, 16
83, 16.397200682022028, 47
84, 33.0600914155025, 74
85, 36.820516338431986, 4
86, 37.3967971302623, 49
87, 31.594011205441664, 25
88, 48.97653094760048, 1
89, 7.147723300244902, 4
90, 41.768954617817776, 30
91, 8.094260244355944, 41
92, 0.5856255337919003, 61
93, 24.192243016392155, 44
94, 9.387413274017314, 73
95, 20.28284275982682, 27
96, 22.65967973370573, 33
97, 27.293971344777567, 15
98, 37.24802146826133, 83
99, 38.42555266413499, 43
