NR, Time, Parameter
0, 20.353823179549803, 61
1, 1.4453218905232046, 81
2, 11.687022787978908, 2
3, 13.457986918864867, 75
4, 33.754871450926885, 31
5, 38.14891485672721, 83
6, 39.260709332515056, 38
7, 28.412281873355028, 57
8, 4.195417779042515, 81
9, 25.021618680453635, 100
10, 48.39557563601696, 47
11, 27.021987730752194, 21
12, 39.101183133259966, 68
13, 47.63063133647756, 71
14, 22.587100059461623, 0
15, 40.63218588555308, 79
16, 14.462472741700278, 21
17, 0.02714658535086234, 61
18, 13.665146975915038, 32
19, 41.974386081098686, 48
20, 49.96209343948138, 80
21, 10.63770673616199, 65
22, 14.065564440743895, 20
23, 36.95914727974284, 72
24, 3.4967609869831606, 11
25, 19.765245057057328, 15
26, 41.52490539090717, 92
27, 27.823954075135752, 35
28, 43.91396471558602, 26
29, 30.52226547331372, 40
30, 44.196580604501435, 43
31, 31.75849402746578, 96
32, 35.38770469006825, 34
33, 12.296414249493559, 41
34, 17.081490237498244, 58
35, 47.94963397067549, 42
36, 0.7937308080562311, 88
37, 6.686287241594224, 0
38, 30.439337520498388, 0
39, 45.072249699226994, 86
40, 8.67680103077107, 71
41, 44.76340886074674, 90
42, 24.44883576127337, 50
43, 26.906572685073606, 100
44, 43.83601458709585, 83
45, 3.876155815515414, 3
46, 44.628609654338604, 85
47, 22.258838516565376, 15
48, 17.649736617520084, 48
49, 41.3733417545672, 45
50, 19.337551734293484, 98
51, 40.59348542132606, 1
52, 6.238193237294453, 47
53, 46.812392470609716, 56
54, 0.46816513744024624, 95
55, 0.9890834832269657, 35
56, 34.02771760575424, 90
57, 17.89105094653058, 11
58, 40.814041202307756, 80
59, 15.158926624214086, 91
60, 11.057384026891715, 63
61, 48.364825309440185, 4
62, 14.037817900194922, 90
63, 35.34840032682827, 26
64, 0.3567700073446256, 81
65, 19.80430897733067, 35
66, 28.455111570777607, 63
67, 8.523854818860139, 24
68, 32.991921059345756, 72
69, 33.608777330213634, 77
70, 28.257011687580064, 8
71, 29.408229190202945, 95
72, 3.2524660704400024, 33
73, 46.67817002903792, 29
74, 44.05015465731917, 93
75, 39.11263543156086, 24
76, 42.383358880124504, 2
77, 49.59756768115265, 88
78, 33.88672304635551, 78
79, 12.646053612485659, 71
80, 44.155096804323094, 0
81, 46.8945184451023, 82
82, 33.654989280951845, 83
83, 2.5931398771180945, 41
84, 21.62740858060924, 52
85, 13.701779813214277, 87
86, 25.914763460526885, 63
87, 18.073592155149914, 97
88, 2.1732337339976535, 92
89, 11.227410304160657, 35
90, 45.91957458110976, 68
91, 22.443074850828186, 0
92, 19.592944232600978, 42
93, 4.090445071495491, 73
94, 40.383645529066, 94
95, 11.28140016574249, 88
96, 21.191012843614697, 9
97, 45.84976108744151, 25
98, 8.22407876298749, 39
99, 3.1422062315026977, 80
