NR, Time, Parameter
0, 0.2525524821813341, 26
1, 0.9359474413285274, 53
2, 32.86063936716577, 35
3, 13.352663987294294, 76
4, 39.51291105743409, 81
5, 15.907969734500233, 28
6, 11.24123857098554, 90
7, 16.23044171223704, 8
8, 30.569313946303467, 93
9, 35.6016802077428, 58
10, 29.395708225952376, 81
11, 29.76153803197742, 69
12, 19.45197562709558, 71
13, 0.628361233677982, 43
14, 15.982140357183777, 56
15, 7.5889313451750375, 95
16, 24.94873226085208, 68
17, 34.88626821712158, 86
18, 19.5030626862096, 51
19, 1.6133254992583723, 73
20, 48.38618043013234, 80
21, 24.326925933854927, 44
22, 4.154599907827078, 95
23, 49.243430245515604, 47
24, 15.201636512511607, 96
25, 15.766904298774593, 86
26, 23.369005333470017, 19
27, 31.243134880414935, 21
28, 31.21325684771924, 72
29, 21.57653958178795, 97
30, 1.170417201291174, 36
31, 27.821974360962216, 62
32, 49.484011990844664, 48
33, 46.05881405532089, 16
34, 18.921442183525016, 15
35, 4.8489911093375415, 27
36, 10.565258559633383, 14
37, 28.537250790502494, 22
38, 43.24466443028953, 98
39, 38.87623398914289, 94
40, 48.94482508343328, 70
41, 20.425809305915465, 96
42, 10.887630067087706, 76
43, 13.943985968605983, 98
44, 18.158734079553057, 13
45, 33.211728887542286, 87
46, 48.01197001081801, 97
47, 31.810622780686277, 64
48, 26.781352435241786, 50
49, 11.254960618561721, 51
50, 24.741660712967878, 59
51, 14.314171234569855, 57
52, 7.8483901634479105, 22
53, 20.00271800473623, 0
54, 26.63328529516842, 42
55, 38.14674521387423, 83
56, 8.613533408698354, 12
57, 19.16767119622149, 83
58, 20.904995118918784, 53
59, 20.51469020131042, 81
60, 1.4520498435482254, 28
61, 6.9286020881332675, 79
62, 25.168062746118707, 10
63, 29.978408504495285, 93
64, 20.438763478953025, 2
65, 16.2510155177908, 31
66, 8.322943586597642, 80
67, 23.595677198604886, 11
68, 47.59230403985676, 2
69, 37.14826874484963, 83
70, 19.46696920397034, 65
71, 43.17191362121387, 20
72, 22.888444874087092, 92
73, 43.732509851200625, 22
74, 23.608444607682856, 91
75, 46.06928423039067, 41
76, 6.63250285870653, 8
77, 44.72228289801245, 26
78, 28.880112417481683, 58
79, 12.252348543581027, 77
80, 22.18265980098893, 30
81, 39.83767784270565, 59
82, 25.010746956385393, 14
83, 40.18434867412105, 42
84, 43.6042729467734, 20
85, 12.243172698547028, 92
86, 48.12370131531442, 0
87, 37.430428725601196, 87
88, 33.84361878273886, 66
89, 49.77672750883148, 49
90, 3.5182806786308918, 53
91, 47.8787408247699, 91
92, 26.86707232929094, 91
93, 38.829826417184215, 82
94, 49.46044070056483, 91
95, 1.1860063070510019, 61
96, 41.38769161925902, 7
97, 14.648153562718031, 50
98, 41.415386953322496, 92
99, 38.43807579573485, 46
