NR, Time, Parameter
0, 12.144810208863783, 37
1, 32.25324513074594, 86
2, 37.11307464776845, 62
3, 8.486051868910005, 24
4, 43.38049174569697, 71
5, 26.944797999973208, 87
6, 8.48579772548666, 9
7, 44.886962501232624, 45
8, 35.710838814309085, 83
9, 27.14509929000519, 8
10, 30.337026262297538, 49
11, 48.11580972631945, 5
12, 12.746495876070597, 91
13, 31.76708228676092, 4
14, 19.33065004977613, 29
15, 16.249985515768305, 69
16, 25.152065914028697, 18
17, 13.338266545582172, 29
18, 16.551203969035466, 29
19, 44.05482869803298, 1
20, 1.7881959147149573, 89
21, 39.39196267514273, 94
22, 5.191848246269753, 8
23, 35.75776922426632, 50
24, 22.027079565141584, 64
25, 14.330286724190627, 8
26, 42.12800838983977, 44
27, 49.44492882946505, 35
28, 12.705130224821454, 85
29, 47.77557527999001, 33
30, 13.094378422013476, 6
31, 41.29259233613944, 26
32, 40.97246212328978, 46
33, 34.421701381339645, 60
34, 30.138370252974735, 27
35, 22.516822704887684, 100
36, 27.623553241473857, 1
37, 32.089349138081225, 83
38, 37.782588195185475, 92
39, 33.475905403680564, 30
40, 32.182469440905905, 15
41, 7.3541781070198375, 58
42, 48.01724944350839, 65
43, 33.05352376977233, 68
44, 36.76705710068217, 79
45, 28.394926927715435, 54
46, 49.4085995802007, 67
47, 25.724623268995884, 19
48, 44.239960941197275, 97
49, 34.52999576883406, 7
50, 15.303752568814033, 40
51, 24.062042898973512, 89
52, 6.642245068218722, 61
53, 5.23270639562638, 57
54, 34.05118701514985, 32
55, 18.842108261790568, 4
56, 40.51119129715178, 93
57, 49.32478390567651, 69
58, 37.38494961094368, 48
59, 35.52363002770887, 22
60, 13.38998084224804, 26
61, 41.582077576498335, 83
62, 11.319207993296121, 57
63, 8.136701778122578, 30
64, 11.913358259205953, 13
65, 7.547393804708835, 14
66, 49.266525598641984, 84
67, 27.485281415272194, 3
68, 19.594858556967452, 20
69, 47.18507300375533, 72
70, 10.50451285518908, 22
71, 25.854055161377065, 65
72, 46.20768802217249, 91
73, 28.903703226538685, 27
74, 8.389162326494482, 15
75, 2.2391050369345855, 14
76, 0.7451415751555057, 29
77, 8.786457363130024, 0
78, 0.813872390624415, 88
79, 26.101077864296663, 59
80, 21.698526061848707, 14
81, 2.2654804997297937, 3
82, 25.396159232137745, 80
83, 29.84332504550853, 71
84, 45.977518633767275, 86
85, 24.042322380418312, 49
86, 6.085135419370263, 70
87, 4.180570251431265, 37
88, 9.467541565251103, 49
89, 39.84297927206027, 36
90, 3.085591240700025, 92
91, 11.76159005527983, 70
92, 14.468149814216858, 40
93, 32.493782134342425, 82
94, 47.17026728579863, 75
95, 25.51673753377689, 6
96, 39.30843937493408, 35
97, 21.05700812601982, 96
98, 38.321718147476965, 70
99, 32.07572629237648, 24
