NR, Time, Parameter
0, 28.85848348094362, 58
1, 37.00063180787893, 79
2, 2.2364710972475166, 1
3, 27.088851032836995, 93
4, 16.84192020453571, 69
5, 49.44959873059586, 10
6, 47.140137424532256, 70
7, 21.262870162736213, 33
8, 19.425393732243716, 5
9, 2.533109867221733, 76
10, 40.79678238971439, 75
11, 25.75249943037704, 87
12, 10.955904144436557, 55
13, 5.937034968405447, 12
14, 36.15062603169405, 31
15, 47.654612900938545, 10
16, 46.47845592205274, 66
17, 44.11902356340101, 40
18, 4.6233459048542365, 77
19, 27.764798196316427, 47
20, 34.71514406023096, 42
21, 25.062425114781266, 97
22, 28.666555495132783, 39
23, 7.504061599365769, 2
24, 9.455628557474155, 33
25, 40.24599300617889, 85
26, 0.6019145505180901, 46
27, 10.172664494790856, 97
28, 11.9586755624913, 52
29, 20.555790524919075, 57
30, 16.082582017429846, 73
31, 30.360478012722147, 32
32, 14.169177629800384, 90
33, 13.666912117313663, 51
34, 21.597121820456067, 18
35, 35.80570185693671, 12
36, 2.9280094618113486, 17
37, 13.349828079802755, 82
38, 36.05088666678666, 17
39, 35.31699842586779, 69
40, 45.51249187126836, 88
41, 25.34978134639842, 17
42, 32.630913042460456, 65
43, 22.336917965286784, 98
44, 14.449298369938873, 0
45, 7.46459065413937, 50
46, 7.036920649439354, 67
47, 17.332530953287, 8
48, 24.84403299617765, 88
49, 16.238083654952977, 17
50, 23.378449390605656, 45
51, 31.85867405345254, 24
52, 20.579291623671736, 20
53, 47.55174850320522, 28
54, 17.222040517533483, 58
55, 0.8698422493119751, 37
56, 4.359496071737389, 79
57, 4.7350622685590205, 98
58, 28.000684436566292, 17
59, 27.58302342192065, 42
60, 5.359143595752136, 14
61, 34.33093183438215, 8
62, 31.41708939399175, 100
63, 31.57733342593641, 41
64, 17.29757844077826, 2
65, 14.343234772070728, 50
66, 5.721113042298532, 4
67, 3.0416129025251646, 77
68, 8.64465207571658, 7
69, 13.225108916487743, 52
70, 1.1765815517984723, 10
71, 6.389341340049204, 31
72, 26.118579560266532, 58
73, 4.333296056697039, 11
74, 36.170314207292606, 95
75, 45.36876796773859, 25
76, 49.18045956793409, 16
77, 28.389915352690252, 80
78, 21.360784794630028, 44
79, 4.4785649050375245, 3
80, 32.74319801645332, 33
81, 47.325194825363006, 91
82, 18.71306300592733, 63
83, 36.771426882365056, 55
84, 37.57150483321484, 28
85, 47.7860144581261, 98
86, 44.5602743813817, 96
87, 12.927439925095646, 48
88, 36.27030478641521, 39
89, 32.754578135052455, 18
90, 48.92347024373934, 53
91, 49.378787435130405, 81
92, 14.992287897623829, 3
93, 5.353546374305795, 11
94, 16.64481469862082, 0
95, 18.297547287948646, 92
96, 37.176084443386486, 80
97, 49.151777179896015, 93
98, 15.456382368437232, 19
99, 12.973649142264737, 44
