NR, Time, Parameter
0, 0.6011125084419866, 51
1, 25.81598122842494, 40
2, 19.071658805695265, 57
3, 5.499492767102366, 57
4, 27.445742958137405, 4
5, 4.560524211103689, 77
6, 1.860088167625562, 59
7, 39.51549116965278, 84
8, 5.135373921989811, 77
9, 26.35576378327416, 71
10, 32.29190211865463, 26
11, 24.186641984331136, 13
12, 21.79657261573107, 13
13, 18.290681956692367, 49
14, 21.21466285770856, 66
15, 48.888299771545505, 14
16, 4.2593727144413505, 73
17, 23.501140559688853, 49
18, 21.9270364777177, 74
19, 36.79215785593047, 66
20, 10.098231831191324, 25
21, 7.991568153285683, 8
22, 23.82451998806936, 5
23, 35.97085785897358, 3
24, 16.641972947734057, 68
25, 10.368968313531562, 24
26, 12.779170780083932, 82
27, 26.955926070725113, 75
28, 17.388875567161293, 41
29, 21.986582020517158, 19
30, 27.271616596586075, 31
31, 18.23730168933247, 30
32, 49.369444417754224, 74
33, 32.806679827446864, 98
34, 38.05422913625086, 20
35, 14.114433213778716, 49
36, 20.008987061477505, 18
37, 4.713217343436393, 99
38, 35.019954100987995, 42
39, 27.977903203410786, 8
40, 34.06597239160943, 69
41, 40.719196672620114, 54
42, 21.387849579771235, 62
43, 30.237617294865455, 26
44, 0.2150233145010616, 99
45, 10.11968814077231, 19
46, 39.43465557524504, 43
47, 10.225427581962304, 59
48, 8.938475504141241, 96
49, 19.21243273839261, 75
50, 28.008780930608147, 82
51, 11.098928472044417, 40
52, 3.4816185526443055, 47
53, 40.55030634204013, 90
54, 3.0615002530092417, 40
55, 6.289096502508151, 66
56, 18.530834445129262, 38
57, 21.323455164766063, 30
58, 0.22090889654747814, 69
59, 23.35578680715875, 24
60, 47.06884433152758, 0
61, 26.758543743229463, 72
62, 46.192884993516415, 16
63, 44.30005428271752, 1
64, 31.9454284223467, 97
65, 41.432569259315834, 71
66, 43.25145882182739, 21
67, 47.50655236981072, 60
68, 23.457135429933867, 95
69, 47.50632150309845, 14
70, 6.043529092825844, 97
71, 25.06313409376495, 17
72, 15.951971012455097, 88
73, 36.62438820329735, 83
74, 25.197715655543547, 49
75, 9.92097668390598, 99
76, 30.1269565006638, 1
77, 22.129268909767276, 10
78, 7.321342853152513, 6
79, 41.36401643662006, 91
80, 42.877474903560454, 18
81, 9.673105662764335, 86
82, 14.51336983176314, 27
83, 44.42239876009915, 6
84, 17.439937866799298, 84
85, 24.17142348318036, 88
86, 33.11075659358325, 60
87, 4.696783333044968, 79
88, 41.71093289849149, 100
89, 35.590699651573246, 54
90, 46.73377875995246, 86
91, 28.981190391840116, 80
92, 23.736837546652712, 48
93, 18.238229196435462, 78
94, 21.725124623576924, 98
95, 19.938047752766263, 98
96, 22.76294768106924, 37
97, 2.0345962074606314, 78
98, 36.171470836274864, 48
99, 26.20075898419857, 30
