NR, Time, Parameter
0, 28.896494255620503, 19
1, 19.076181877350777, 62
2, 5.596796265740195, 11
3, 28.429864503528435, 74
4, 28.75980071319233, 26
5, 18.478046074127956, 86
6, 1.8785857457248534, 80
7, 3.8150885124935474, 97
8, 27.75565254628292, 71
9, 10.83747746035663, 41
10, 32.069705200685135, 67
11, 6.630234239846311, 94
12, 36.184897937971094, 61
13, 18.6955523610647, 30
14, 16.471201868020984, 42
15, 8.896801033439367, 88
16, 8.583226819807022, 17
17, 29.911145819551045, 35
18, 38.77760192336909, 62
19, 12.679055884500773, 64
20, 6.194504392793915, 23
21, 27.926526277379537, 51
22, 29.544514363442964, 85
23, 29.461688249173708, 37
24, 37.300429630424766, 15
25, 22.602881949677418, 73
26, 48.677725033909944, 16
27, 6.872244767475549, 28
28, 4.13520315307982, 82
29, 23.004502248273496, 55
30, 16.782355273390355, 1
31, 39.66078953604962, 72
32, 32.55113187316916, 87
33, 36.06105477031921, 56
34, 18.67608347404665, 97
35, 32.20851147486738, 7
36, 15.813290821633025, 61
37, 34.63616060471785, 63
38, 36.238527105195786, 99
39, 42.25158526098129, 10
40, 22.934007011598194, 26
41, 3.7082053402916704, 16
42, 33.46586648422037, 27
43, 15.090472489870727, 40
44, 10.319792237036735, 31
45, 25.145215140652823, 89
46, 3.8245708006283854, 88
47, 16.521272620168958, 45
48, 1.582879892382305, 75
49, 7.036127112780349, 58
50, 7.896056417436831, 79
51, 13.58369533552573, 4
52, 36.65364413977327, 24
53, 19.02675501686489, 89
54, 42.73215657962853, 57
55, 32.182603460676454, 53
56, 9.322665215306147, 78
57, 12.829103021725691, 25
58, 28.83089523778109, 52
59, 26.792043960678356, 58
60, 48.824030162678596, 66
61, 26.855355991208313, 41
62, 0.8286354689805653, 73
63, 37.950851869685984, 29
64, 38.70053623718721, 74
65, 32.160814820181436, 34
66, 13.301123232344342, 13
67, 3.0221658892368444, 91
68, 3.372944524750665, 38
69, 7.295345462153646, 62
70, 38.97609068031361, 75
71, 23.69716363416707, 79
72, 9.647569562795644, 35
73, 42.074676820835585, 19
74, 5.7366046759570075, 0
75, 5.340211037844666, 67
76, 39.98481447659567, 64
77, 27.28487546641057, 81
78, 30.74763283716847, 78
79, 44.68252097743199, 79
80, 32.07506094635439, 27
81, 47.96926049725098, 97
82, 42.37613523850579, 80
83, 29.311182813875348, 47
84, 22.41490854737557, 41
85, 10.50686036373279, 39
86, 39.828729816823135, 81
87, 3.8781948762928895, 11
88, 16.2475383716224, 63
89, 1.8791861292314194, 24
90, 14.978407866528464, 47
91, 19.781079908166312, 82
92, 4.625428792331165, 52
93, 14.3146175300936, 87
94, 8.068577343355216, 23
95, 15.094396781984626, 42
96, 45.429574073603135, 36
97, 20.811292525061486, 20
98, 0.16232464910768685, 22
99, 48.075656266302104, 29
