NR, Time, Parameter
0, 12.474513066213966, 58
1, 2.527964084607015, 46
2, 35.23169726100183, 35
3, 18.417596378738537, 59
4, 25.25631874685819, 81
5, 46.15367841864856, 87
6, 1.5281596190996782, 47
7, 24.439336953328393, 57
8, 8.879184708193083, 60
9, 29.34401242112134, 44
10, 17.212450192687513, 33
11, 37.44805672424666, 88
12, 4.519596057038521, 3
13, 19.328283537049234, 20
14, 42.69106632927733, 99
15, 48.24588046011276, 28
16, 32.3689945880741, 86
17, 10.336549307809612, 83
18, 20.475359824777108, 2
19, 43.2314965055524, 98
20, 34.10998657677247, 60
21, 45.57577190261859, 82
22, 8.660032824107239, 1
23, 11.188501586165438, 77
24, 40.25427845977432, 39
25, 35.63702440523521, 90
26, 32.1370155645082, 54
27, 44.77414875346252, 44
28, 22.949900944530484, 27
29, 23.334900774860785, 86
30, 26.03189491641179, 79
31, 19.85762699860601, 13
32, 0.3673786340332441, 84
33, 48.32427272322921, 47
34, 28.07285586273004, 76
35, 30.45250523190084, 38
36, 34.22065679285844, 61
37, 3.1918526948554957, 35
38, 32.02973728073279, 35
39, 13.057345396324843, 91
40, 47.60938990577079, 83
41, 14.939555595949322, 19
42, 25.86467927898257, 30
43, 44.98435223727474, 76
44, 20.204921312827732, 40
45, 34.03778751936909, 92
46, 1.27276355601868, 63
47, 49.87345497891479, 33
48, 45.345578126075, 51
49, 19.413746050272916, 4
50, 29.151185120667872, 73
51, 40.8007350526434, 43
52, 36.327493829045174, 28
53, 34.315905546633566, 81
54, 39.24485276480585, 85
55, 17.92485658351885, 38
56, 42.27096221222976, 84
57, 43.824739217105524, 23
58, 14.68920264303798, 60
59, 6.397206984802667, 33
60, 36.25933185530597, 71
61, 38.145910915965125, 23
62, 47.34616900969757, 42
63, 32.72173221755766, 28
64, 17.76416980599162, 95
65, 43.57161160822409, 53
66, 39.404521840379964, 42
67, 18.584121488243056, 74
68, 14.702556082517138, 15
69, 23.52682838353401, 81
70, 29.178730987129025, 79
71, 3.5607868702037915, 24
72, 25.023868724635218, 87
73, 19.083460990279356, 38
74, 20.65536270069404, 19
75, 6.868262958656196, 25
76, 17.133494246450002, 72
77, 44.64225616552715, 58
78, 7.161207614981924, 91
79, 9.017838455342192, 10
80, 24.379042287405372, 80
81, 49.332018634983996, 40
82, 31.724948457633552, 0
83, 22.602661428424664, 26
84, 38.05966406074996, 21
85, 28.813945786835156, 20
86, 24.478854531500822, 97
87, 38.98762281538596, 16
88, 30.72398693625309, 81
89, 21.470486150456026, 54
90, 48.266392006501654, 49
91, 0.2334568790068159, 68
92, 9.970712561405847, 47
93, 47.5034307740916, 41
94, 37.84238689885611, 67
95, 9.528835497020227, 86
96, 0.20619169871766707, 93
97, 12.441156143794096, 88
98, 43.8492567629925, 39
99, 6.446540021415137, 49
