NR, Time, Parameter
0, 30.911844084928784, 74
1, 30.671843484456517, 67
2, 22.48887904126568, 77
3, 47.1284092328215, 31
4, 30.422929714077195, 90
5, 11.437967938625965, 95
6, 48.48352484363276, 78
7, 14.446527171493162, 23
8, 40.79101742434263, 51
9, 48.17358937131594, 9
10, 0.2153500294147681, 49
11, 0.846069017107548, 21
12, 21.33136494423357, 57
13, 17.52964490418985, 8
14, 35.141153874212414, 71
15, 2.2736640079628447, 62
16, 46.27298263756616, 50
17, 12.0717943040986, 87
18, 41.82579444207463, 10
19, 1.338111235369288, 68
20, 30.128035100566734, 82
21, 16.614363825068878, 52
22, 39.340271836005556, 21
23, 16.105958158470468, 50
24, 1.8725921915834443, 36
25, 1.0659158458683038, 35
26, 22.040616456640166, 66
27, 20.0002854555395, 76
28, 15.01568104208036, 71
29, 18.928551217502875, 81
30, 31.807483950211925, 66
31, 29.547100987890314, 65
32, 12.616281403885965, 8
33, 23.364854235990734, 83
34, 12.322818638863975, 13
35, 1.267658169652447, 6
36, 46.067658771587006, 58
37, 39.896619494458776, 0
38, 37.67467814379036, 56
39, 24.3143293819145, 97
40, 43.081129424990536, 83
41, 24.023574707358563, 73
42, 45.37265684826013, 76
43, 9.863534498566656, 25
44, 40.793664377268556, 4
45, 22.20756058685673, 13
46, 5.532403637311361, 9
47, 22.1174873808835, 73
48, 35.17421437758566, 54
49, 41.6073691293861, 4
50, 13.901599726113451, 3
51, 8.511060074684634, 11
52, 13.40247626849041, 37
53, 4.306550303404466, 45
54, 16.709379795643763, 75
55, 21.143703329465875, 35
56, 11.372481000558327, 29
57, 33.279166617236825, 66
58, 15.151903652992804, 72
59, 36.520562472625485, 89
60, 46.28088896812616, 47
61, 47.00615933602996, 29
62, 28.37734557153225, 13
63, 24.00224610274841, 87
64, 1.3256850907741147, 27
65, 36.344636318884156, 46
66, 12.190154905196838, 0
67, 43.8217039915921, 96
68, 2.7700615343141166, 79
69, 34.73658926672013, 74
70, 29.180351711851475, 49
71, 31.325386615178903, 44
72, 10.722117021434352, 49
73, 35.881652352090235, 94
74, 30.67117835492735, 82
75, 41.573586112395674, 30
76, 5.188282949644924, 58
77, 10.82279568967559, 72
78, 43.45266047993249, 97
79, 21.378596013214658, 19
80, 13.65231480694069, 63
81, 35.882846907814745, 19
82, 46.45472277635656, 25
83, 39.63899230444739, 71
84, 41.13416125960498, 67
85, 18.80578989454456, 42
86, 48.48744521336779, 31
87, 41.77967929159631, 19
88, 43.287837311313446, 84
89, 40.603505592055726, 70
90, 22.66175138346159, 11
91, 13.038724922126299, 10
92, 49.551647873740066, 30
93, 13.673978886197114, 25
94, 39.551544608312824, 97
95, 24.080252616633096, 77
96, 19.52584625792444, 4
97, 21.521054582992043, 46
98, 18.191876098221183, 82
99, 5.063407301042577, 29
