NR, Time, Parameter
0, 26.545091676376543, 82
1, 4.386501255251224, 81
2, 21.44674035384576, 1
3, 31.19221536257068, 75
4, 6.034151468779514, 27
5, 29.33208310745721, 75
6, 5.913281436427164, 21
7, 2.93511294033158, 94
8, 11.862879857083609, 3
9, 7.158119739903679, 17
10, 1.165274012204276, 33
11, 16.948320775508723, 88
12, 10.001549410593725, 58
13, 37.848806519444075, 72
14, 23.37454508845277, 76
15, 18.333404597366304, 14
16, 28.723905104870816, 23
17, 48.458790552773756, 5
18, 2.476949476927881, 91
19, 26.672307934754713, 5
20, 6.652397238850671, 59
21, 17.440843923848664, 63
22, 46.72223787578782, 84
23, 16.08403632707505, 34
24, 49.07412217191029, 75
25, 47.59096396605007, 5
26, 15.95113846876844, 95
27, 27.841842533142973, 77
28, 14.075794329302676, 36
29, 46.286443371093895, 28
30, 25.689735669852396, 15
31, 27.87189707766845, 80
32, 28.052990183523153, 91
33, 27.401200531141072, 49
34, 17.39303865628335, 44
35, 26.469625983894378, 36
36, 44.31575120947049, 36
37, 38.10445306083981, 50
38, 49.01754535963551, 20
39, 43.34779127235486, 76
40, 39.71009838798223, 47
41, 7.470402912552643, 63
42, 30.826550534010515, 6
43, 15.744866318781432, 52
44, 18.994308640089486, 30
45, 48.475373466170446, 52
46, 5.1274462829754, 53
47, 42.017822764642446, 39
48, 27.08803840840503, 3
49, 22.382247451873493, 37
50, 22.445486807708715, 81
51, 7.713168396714859, 53
52, 45.08988109287082, 51
53, 0.8017715554989202, 25
54, 17.665973231113323, 8
55, 18.298623898613403, 46
56, 1.3586569841974427, 47
57, 47.7446415271788, 87
58, 0.21840150201750674, 56
59, 11.519973233115198, 92
60, 31.740419175895934, 11
61, 21.158022246156044, 12
62, 15.801669442373045, 6
63, 17.34305006509993, 56
64, 28.604080551057447, 47
65, 6.447427414075557, 32
66, 15.11110591704149, 26
67, 12.264747765187401, 41
68, 15.379537061727655, 72
69, 13.26741429292202, 90
70, 18.76880860650136, 33
71, 36.59614613106009, 46
72, 10.689707881612259, 87
73, 40.582524359179274, 88
74, 46.94845415186657, 59
75, 29.17623186648422, 40
76, 36.13409640648775, 15
77, 28.633475651433997, 94
78, 3.99759589078697, 82
79, 46.62029427465529, 81
80, 28.778939147113668, 50
81, 21.73636144564443, 95
82, 46.836470551917046, 91
83, 20.230786718702483, 27
84, 21.484259638971732, 49
85, 44.25873537475442, 70
86, 11.752573100778562, 41
87, 35.674153494564145, 63
88, 13.192157680988782, 85
89, 27.978308297695985, 50
90, 27.346931008564525, 0
91, 18.712765979269435, 59
92, 2.4588014081108334, 23
93, 48.528458268525966, 95
94, 34.70324854488249, 60
95, 40.064443175135764, 11
96, 27.10304419150919, 31
97, 42.776934059701546, 82
98, 5.013079406195114, 23
99, 8.19712021407985, 77
