NR, Time, Parameter
0, 48.472345281401005, 45
1, 45.56737859936288, 76
2, 48.74786055188861, 17
3, 16.606177211025546, 35
4, 30.526208818529426, 2
5, 23.43219153255589, 39
6, 7.678242788042505, 29
7, 4.818451987028633, 95
8, 22.00092511809911, 58
9, 23.558249430992735, 68
10, 21.83931859592939, 46
11, 30.483123423643278, 14
12, 32.815301160798434, 8
13, 25.67426521307008, 54
14, 36.89070391182035, 87
15, 26.13404159308766, 20
16, 10.073329509680546, 64
17, 26.0991117934192, 92
18, 6.456822096965853, 77
19, 16.000000307972673, 82
20, 25.99998596079347, 50
21, 34.81656853642424, 35
22, 5.301059622523013, 53
23, 7.958675267060311, 82
24, 38.32265407583978, 21
25, 48.55370219480255, 54
26, 1.5563986215102132, 82
27, 18.02972544825508, 70
28, 18.837193666559273, 79
29, 37.83720034359055, 21
30, 22.96233081072196, 61
31, 14.626777517829753, 66
32, 10.489348358905676, 56
33, 9.623490162116976, 0
34, 19.19745408104923, 23
35, 42.17121921120416, 27
36, 32.860162096696506, 82
37, 45.737909779467486, 11
38, 18.576523323458698, 67
39, 46.16614687946532, 97
40, 4.5164046692621085, 69
41, 25.032636578970163, 37
42, 38.94697023432009, 48
43, 41.16643494435169, 43
44, 28.1563212396239, 53
45, 31.14287724672234, 75
46, 41.79877788700296, 53
47, 46.392552611515875, 30
48, 6.675877966049387, 92
49, 7.22058572622522, 83
50, 23.687859296443726, 57
51, 31.233690121243484, 74
52, 1.348743580541023, 19
53, 44.19517337205365, 29
54, 23.576317235570272, 73
55, 2.830700962212518, 90
56, 40.62756962946654, 97
57, 48.92469064459699, 40
58, 41.19610312310334, 91
59, 27.107641707244284, 81
60, 22.40104975388527, 85
61, 44.428599459003365, 35
62, 40.4959903903363, 57
63, 29.04624839237361, 90
64, 12.974504407719268, 80
65, 39.553084017772235, 53
66, 24.81997881604738, 40
67, 10.126252320911144, 67
68, 3.869696329844335, 69
69, 27.039345586417323, 87
70, 1.9895772796097833, 57
71, 37.44734831531753, 59
72, 25.709416741992868, 45
73, 29.159276211560503, 41
74, 24.70562517737156, 7
75, 27.89131759890574, 38
76, 18.479694243493583, 77
77, 38.10527984507662, 80
78, 19.530328053104974, 51
79, 41.338711436811124, 26
80, 25.27639763935452, 70
81, 25.586321742569606, 52
82, 10.268151210667053, 2
83, 43.06222764982082, 2
84, 34.26239210329452, 51
85, 3.9636780138826655, 30
86, 29.683891087453105, 87
87, 5.4387093262399375, 14
88, 46.78270914837592, 100
89, 33.39500449695708, 3
90, 31.60174185399882, 42
91, 36.9113874018996, 70
92, 43.92469890686874, 69
93, 4.988414106773692, 72
94, 32.35203466903851, 69
95, 26.14973732962288, 49
96, 42.36672656821581, 100
97, 38.1208971508933, 65
98, 38.35080419995453, 3
99, 32.44280026388164, 62
