NR, Time, Parameter
0, 19.773170409963083, 57
1, 11.586157131870051, 92
2, 21.695178139448167, 18
3, 45.108407169210494, 11
4, 24.798058786061976, 58
5, 9.251401132195436, 22
6, 9.442996073386812, 62
7, 47.16775295491516, 23
8, 32.378213585184604, 2
9, 15.508011044159026, 22
10, 40.874960047825176, 87
11, 30.391103844287997, 8
12, 7.176117998379722, 54
13, 12.262691726917085, 82
14, 48.51927325222801, 12
15, 36.215346130273694, 17
16, 36.33823124708391, 1
17, 30.164675824243552, 48
18, 19.199527435271406, 14
19, 41.328112413567325, 97
20, 41.52585664558489, 5
21, 6.608952301868398, 98
22, 4.179777304700194, 18
23, 46.9299195808859, 76
24, 0.6748452009262218, 1
25, 47.88088455485578, 13
26, 27.118508419443483, 43
27, 42.636010686850454, 10
28, 10.116082109224084, 61
29, 37.98358759390236, 56
30, 40.77324612555818, 39
31, 16.58781598467692, 19
32, 12.190442925645224, 69
33, 34.60205989608788, 80
34, 27.180645288182614, 2
35, 41.246245072977935, 13
36, 27.232105022943948, 13
37, 25.577120813152515, 53
38, 7.091751322601142, 28
39, 1.2000434945058591, 54
40, 19.26915278560538, 45
41, 32.768229874538704, 28
42, 46.08454588017989, 87
43, 19.237190368311957, 91
44, 41.13924350649664, 14
45, 24.591028753503803, 14
46, 11.22612286423752, 36
47, 17.86539520185066, 78
48, 16.6862395101603, 46
49, 46.16598037060432, 10
50, 44.779324547703126, 77
51, 7.55514844434998, 54
52, 26.524032032059154, 76
53, 9.06827437856544, 54
54, 7.511001785515825, 85
55, 34.35803588538012, 79
56, 40.878127249704875, 44
57, 43.77010841068721, 34
58, 45.8117177707146, 84
59, 18.455624927908865, 33
60, 40.535970742622254, 91
61, 39.93417698009665, 100
62, 0.10893824015332787, 19
63, 38.88920197481443, 18
64, 16.012800167419083, 49
65, 22.33476963689307, 100
66, 48.81696234585047, 8
67, 5.658201716036676, 54
68, 47.979265722151, 35
69, 7.233390990811217, 41
70, 49.73858413380971, 23
71, 38.37677068450205, 45
72, 15.965788995551494, 54
73, 24.064427500002395, 52
74, 30.087155771814878, 81
75, 16.673257253401452, 83
76, 46.080245169217925, 49
77, 20.932981576524394, 63
78, 26.937362005476146, 63
79, 26.623721620519664, 29
80, 19.231362672007723, 74
81, 35.746052645832584, 67
82, 28.89382197580954, 88
83, 40.564604382322536, 28
84, 35.1546656665393, 30
85, 18.085471541757176, 26
86, 49.6952656099927, 2
87, 18.11992211579325, 60
88, 47.88078856974567, 14
89, 2.9788694945580954, 44
90, 18.042926806491423, 99
91, 40.95052262371379, 37
92, 23.019419291667724, 70
93, 48.59098007207429, 53
94, 12.124870423502237, 28
95, 2.793283293767035, 17
96, 5.861790464092781, 89
97, 35.19814280535153, 48
98, 36.65407599000144, 89
99, 48.245659628774504, 47
