NR, Time, Parameter
0, 27.897907518244992, 98
1, 28.266662803136516, 56
2, 48.93739578923669, 85
3, 42.23353672668436, 37
4, 21.599660235950907, 72
5, 2.589315735792219, 97
6, 23.99261851384513, 92
7, 45.61330974828663, 83
8, 5.9157578389419205, 60
9, 8.099774053113679, 82
10, 40.18229359199087, 3
11, 5.6499289836821625, 96
12, 10.202245573597695, 47
13, 44.42777994570588, 15
14, 2.380272087054769, 34
15, 45.946699491004054, 38
16, 47.484696272361624, 32
17, 6.576335281674927, 76
18, 46.907124311948515, 50
19, 24.197398228294674, 85
20, 17.147205008079165, 54
21, 27.931304612154843, 51
22, 40.925010262633094, 47
23, 8.241734393270118, 4
24, 18.891490303636854, 100
25, 38.9059380166404, 14
26, 16.180364009052955, 44
27, 30.564091577141177, 55
28, 43.61213463458672, 17
29, 15.771318946942275, 54
30, 38.40592025900648, 23
31, 46.94703551199599, 23
32, 6.2442092630969, 1
33, 16.589260934260423, 27
34, 46.59350687086666, 82
35, 32.99532580930561, 56
36, 39.6564096321909, 33
37, 24.94519699636965, 61
38, 45.03832883715541, 38
39, 27.059192690466976, 87
40, 39.27336831602465, 47
41, 29.864386179610094, 76
42, 21.85367022687852, 21
43, 4.819445255437177, 29
44, 26.718877712348167, 40
45, 0.3053320531170467, 10
46, 48.47245780273523, 36
47, 16.650846871977354, 44
48, 10.90806800932712, 21
49, 35.07583917263875, 76
50, 2.8178300720916316, 94
51, 12.456842658812716, 16
52, 32.92060166032421, 11
53, 46.52591380064247, 8
54, 46.464785828117705, 99
55, 23.615071265708114, 99
56, 32.004625403577975, 81
57, 48.49552790199013, 63
58, 7.852646867036328, 98
59, 13.534997230794914, 82
60, 27.278890360707937, 31
61, 30.87427517268995, 71
62, 16.049250853197833, 86
63, 16.061445532047692, 41
64, 8.54845947807455, 74
65, 33.42966932999858, 21
66, 34.063392446077664, 44
67, 6.997155291141066, 40
68, 5.070157500386319, 14
69, 48.87491818605255, 41
70, 24.462676930518217, 78
71, 4.201669785613815, 8
72, 2.7369563788131765, 6
73, 26.45465055543165, 81
74, 2.358180419829786, 39
75, 29.96431704340359, 33
76, 22.41184281338305, 39
77, 13.462250110363932, 29
78, 38.2342883818304, 81
79, 10.741197078161685, 98
80, 7.057303673611248, 56
81, 43.69225186442002, 93
82, 37.16749506189481, 93
83, 14.789829817464566, 59
84, 5.954124538752104, 74
85, 15.014012792083559, 73
86, 22.973116561561373, 33
87, 14.469247999565816, 77
88, 10.158726586642498, 42
89, 11.568400445703558, 65
90, 26.71577968831553, 28
91, 9.761786134843437, 67
92, 10.888661973657193, 10
93, 43.692346210597194, 8
94, 34.41904194691749, 30
95, 41.27491438549375, 66
96, 45.92220842870897, 23
97, 21.35620077563043, 4
98, 25.64899268539036, 64
99, 26.74739468456225, 22
