NR, Time, Parameter
0, 10.917165054960476, 50
1, 27.778777652726944, 39
2, 22.991584789603444, 92
3, 42.92513336851058, 32
4, 0.3188842754969723, 2
5, 11.059003473330037, 49
6, 20.556505344669628, 97
7, 17.662612126103305, 1
8, 0.18659147330008508, 57
9, 18.881258354468283, 91
10, 6.962489769627983, 70
11, 42.62499554256167, 15
12, 43.27280371153867, 23
13, 39.37218363860255, 82
14, 26.938303607351738, 15
15, 29.051423754168127, 27
16, 42.93586904421386, 64
17, 20.76690527245837, 68
18, 8.251651928112413, 71
19, 39.50680988341165, 97
20, 22.018197228634094, 54
21, 13.071400191007148, 27
22, 29.93483737334254, 25
23, 42.52437614317738, 38
24, 36.09612687649117, 46
25, 32.19234890722837, 55
26, 28.496010663397513, 84
27, 38.02450784917325, 51
28, 20.044334106196793, 50
29, 1.6230772761420542, 34
30, 27.154029291985367, 29
31, 4.725036465266264, 25
32, 12.618726362821391, 33
33, 10.279198735386608, 43
34, 26.05255611664521, 93
35, 13.855863577976091, 71
36, 4.5786172570530805, 66
37, 32.89119165736694, 55
38, 17.574207893788063, 19
39, 48.343576215724745, 23
40, 5.9175856519823045, 49
41, 37.46807397717198, 59
42, 27.866513536203403, 11
43, 23.691985665687238, 90
44, 0.9488539051002665, 71
45, 35.5160671196274, 28
46, 39.464229858020225, 32
47, 31.295953672263956, 67
48, 4.74237355707714, 88
49, 20.538485693414284, 43
50, 28.96921014398813, 46
51, 36.9056530240429, 70
52, 40.32452390545003, 90
53, 18.613619198171843, 33
54, 8.345995498169767, 79
55, 12.337196804449203, 73
56, 37.73527599771826, 13
57, 10.428689331957091, 52
58, 9.671062569912504, 88
59, 19.693852341344165, 73
60, 24.827236748213355, 62
61, 19.987454809701433, 54
62, 25.983337496359233, 60
63, 24.40580068756164, 72
64, 10.479985684484255, 100
65, 27.949970373937983, 9
66, 10.430932355466904, 99
67, 15.42992036391006, 62
68, 12.841932847507204, 76
69, 3.6486873719186352, 44
70, 11.002940973054526, 71
71, 1.1743418723095589, 70
72, 32.61786160782727, 38
73, 8.95780974341669, 100
74, 24.569442814203097, 16
75, 9.599430561245976, 77
76, 30.34660555906074, 86
77, 40.57056102529485, 51
78, 5.749074505016, 3
79, 1.6578939162108508, 9
80, 4.099877262094553, 78
81, 5.3131123387486765, 39
82, 26.284490885964544, 0
83, 15.390884236640801, 23
84, 37.469188198003785, 52
85, 48.59100440558577, 63
86, 30.923729448126203, 97
87, 3.7292880049156043, 74
88, 30.18544391273196, 11
89, 0.12678945958866095, 92
90, 26.228723656669615, 50
91, 4.862440303052951, 49
92, 38.86686966541138, 32
93, 41.275927223365485, 90
94, 30.280004821176888, 39
95, 41.962282593861424, 84
96, 30.139336947607543, 11
97, 17.131352417633277, 61
98, 11.208587337402836, 84
99, 46.106876070335964, 48
