NR, Time, Parameter
0, 35.20922369929508, 16
1, 23.184779508024622, 70
2, 2.4758741001599747, 45
3, 35.41484949855638, 75
4, 33.70357020428683, 82
5, 1.402516630834072, 29
6, 33.32135332785401, 8
7, 2.4072248524884654, 50
8, 14.392281307798854, 86
9, 31.102034902658982, 38
10, 38.64306759885241, 1
11, 10.163171846430513, 74
12, 5.925874413178933, 35
13, 17.410490336290184, 4
14, 43.91434386913216, 54
15, 2.2803565511413937, 78
16, 34.936484684163304, 97
17, 14.210568019900272, 9
18, 27.138053365011473, 80
19, 30.671546202099798, 12
20, 47.77058780989847, 83
21, 16.84053684789692, 78
22, 30.82997310605157, 22
23, 47.992217743934454, 45
24, 17.30540870128765, 96
25, 12.181549112984003, 47
26, 34.301234247938616, 43
27, 7.325396331289635, 46
28, 19.396117355921, 4
29, 2.9662439255256468, 62
30, 28.469724185977206, 73
31, 0.6524110749830725, 2
32, 19.889173124429938, 54
33, 47.145229545983355, 70
34, 2.939490628871222, 69
35, 19.34286941480965, 56
36, 23.875032463210793, 5
37, 38.91469564119422, 30
38, 49.80579595229848, 64
39, 13.352794086332686, 87
40, 6.2653194057406605, 27
41, 33.110617918463575, 72
42, 42.4139023903668, 39
43, 29.052658266905425, 47
44, 43.09440114536445, 2
45, 0.1389542194569493, 62
46, 22.923813528186432, 97
47, 42.40331234280442, 20
48, 16.708713892136412, 1
49, 10.898310378447212, 81
50, 17.396942462191827, 1
51, 3.643926789324831, 27
52, 49.26841012369206, 40
53, 12.755193609747245, 50
54, 9.18224464575539, 13
55, 22.968925363286925, 32
56, 9.188512557042, 7
57, 31.386816943723765, 84
58, 47.351247658089605, 89
59, 38.95491851473288, 28
60, 39.46384125252156, 39
61, 16.55149901509712, 12
62, 3.4872002956395365, 94
63, 39.37274591324787, 73
64, 1.9916909348782263, 53
65, 41.94651308535296, 5
66, 17.808474691318455, 0
67, 31.8603362010067, 69
68, 27.78929319736529, 52
69, 25.521837269245406, 31
70, 0.6972246436278529, 14
71, 4.419312396655261, 50
72, 22.203590430298465, 17
73, 30.813315111219282, 0
74, 14.079494363212847, 86
75, 16.72558671149901, 58
76, 16.704149825214255, 72
77, 27.82417751474469, 69
78, 22.557380543380084, 72
79, 43.035187641556575, 11
80, 8.549596217803312, 94
81, 29.679834757397334, 54
82, 15.58424352388348, 50
83, 2.3213104273919596, 30
84, 20.954013493298163, 22
85, 39.8669753255216, 88
86, 7.073265112032412, 47
87, 17.68615600491343, 23
88, 3.886884173689226, 59
89, 49.1651682046679, 3
90, 34.74515251660262, 16
91, 0.054868648697026234, 56
92, 5.726721916658467, 44
93, 42.092686206885666, 28
94, 35.68471288380561, 70
95, 0.3059600222604486, 24
96, 21.57245416209997, 21
97, 4.948732870457661, 77
98, 36.27785766879217, 21
99, 3.376258295987411, 67
