NR, Time, Parameter
0, 34.388734847567925, 14
1, 3.3571030944718805, 19
2, 30.189533114395683, 15
3, 25.99112804862247, 31
4, 10.214682707044116, 60
5, 1.2328191968524638, 64
6, 22.19079374921094, 7
7, 46.3022221333576, 38
8, 20.227866800024923, 23
9, 41.01354786564702, 69
10, 13.013576277228612, 78
11, 34.066022351060006, 84
12, 30.85792590796818, 55
13, 7.312318547143476, 2
14, 9.240392648311769, 95
15, 32.87326814259659, 21
16, 25.5757498523834, 89
17, 27.33405128134453, 60
18, 24.023323241634735, 37
19, 33.3767764642908, 75
20, 24.648206817857698, 85
21, 13.75906742780999, 49
22, 34.88263517612785, 13
23, 23.19818489882963, 54
24, 7.408326502133406, 36
25, 22.85411399607602, 72
26, 19.471469898156684, 74
27, 15.138078493656042, 82
28, 32.5211163212437, 84
29, 30.99382312762714, 5
30, 45.405416901058864, 45
31, 48.139826260247645, 59
32, 44.12120942885625, 58
33, 13.845201957643049, 20
34, 17.88738314086138, 64
35, 10.539006944311435, 90
36, 26.25278249033701, 65
37, 3.138288548028795, 83
38, 7.570135724494975, 83
39, 35.96045544860801, 43
40, 22.97408719181356, 100
41, 7.00196485159551, 100
42, 38.130379340963046, 38
43, 46.17384686839905, 8
44, 45.80800117527153, 82
45, 24.187233066753567, 60
46, 30.292089901481496, 23
47, 28.801947723515397, 64
48, 38.76989992667179, 67
49, 12.961300883226828, 89
50, 16.203830610533092, 74
51, 17.40476101059214, 79
52, 41.49431340536991, 8
53, 2.2464566042728116, 93
54, 7.958983716258522, 12
55, 33.26304856919513, 63
56, 46.711695447311655, 60
57, 16.18296904858547, 29
58, 49.06641981443141, 93
59, 39.78024655454501, 13
60, 44.98971547214516, 22
61, 36.40815797912808, 49
62, 37.79069370527555, 53
63, 46.1187899352498, 7
64, 30.59518123063588, 14
65, 1.8709137465066639, 95
66, 3.6440847223730533, 97
67, 18.716105672170702, 80
68, 42.033967759258836, 22
69, 16.057960729174685, 89
70, 22.475481546531967, 17
71, 49.443543194754334, 73
72, 27.82341100265623, 25
73, 12.624747116529573, 56
74, 33.94245106208672, 28
75, 10.05963710775744, 20
76, 21.703150426535956, 67
77, 40.433610897512814, 24
78, 4.300914921651761, 3
79, 31.455783158478262, 85
80, 4.81030576062933, 4
81, 40.500442363531356, 0
82, 17.97805010318222, 52
83, 28.414751420386448, 9
84, 17.0355655943246, 87
85, 36.498855783694836, 93
86, 32.11161886459384, 63
87, 9.50684503927935, 26
88, 28.518503467580576, 60
89, 25.04251426164286, 45
90, 30.923943184225166, 71
91, 42.671079985005235, 8
92, 21.943903128620885, 80
93, 18.80591134502623, 9
94, 28.457621141576695, 16
95, 39.11936786668258, 38
96, 5.045650198283602, 63
97, 11.528675277337058, 76
98, 27.026901144876998, 2
99, 11.201061241823357, 37
