NR, Time, Parameter
0, 22.17709187907497, 38
1, 47.07134938498349, 99
2, 27.570292090134103, 83
3, 12.210289585159783, 34
4, 15.942947453920425, 69
5, 25.17227012827179, 6
6, 17.331772633055365, 52
7, 35.275083761872146, 79
8, 24.31038479498917, 10
9, 10.17774675490305, 17
10, 42.071267580963074, 66
11, 11.526796335331795, 94
12, 27.64828324719132, 15
13, 18.61949925307585, 100
14, 7.0980616047485405, 30
15, 34.917096957667695, 83
16, 38.20959905302635, 14
17, 1.0644825171334582, 4
18, 13.514928623276695, 75
19, 19.20883294210316, 10
20, 2.9860020723538385, 78
21, 19.196812993048688, 2
22, 43.13864051647044, 49
23, 22.20098675951941, 28
24, 10.286506034183118, 23
25, 32.99628474976307, 68
26, 2.612982563824373, 39
27, 1.5653049728084956, 97
28, 17.390226921895103, 3
29, 45.502700138367445, 96
30, 44.658468043885485, 33
31, 40.51218433429239, 75
32, 10.82720747487702, 3
33, 17.047219248781452, 79
34, 21.703800509028987, 54
35, 39.13063396857162, 94
36, 37.62003595274634, 13
37, 27.66470811818188, 92
38, 46.62363479955849, 36
39, 42.92570463973699, 68
40, 23.175126844583083, 73
41, 35.96100977372492, 98
42, 25.94564305994686, 20
43, 48.01525040764027, 59
44, 37.28169351540993, 30
45, 6.593635643911583, 1
46, 14.035006537880346, 87
47, 47.548361597356504, 10
48, 49.940304551248474, 98
49, 27.14022781544362, 43
50, 28.55413161017045, 4
51, 30.777362463723822, 46
52, 13.437367476236052, 32
53, 39.1213143814471, 98
54, 30.39995879394528, 15
55, 15.344757798478403, 84
56, 16.049469573795715, 33
57, 42.37963340386167, 56
58, 23.13621342825393, 56
59, 0.4435350993422793, 4
60, 48.294274642588064, 61
61, 31.887154968204097, 71
62, 10.892124998797058, 7
63, 28.978516138655785, 10
64, 13.822283557446402, 78
65, 27.572393534342392, 8
66, 22.02197580777254, 33
67, 38.298841486400256, 35
68, 12.977040137743712, 63
69, 6.361124004207147, 80
70, 8.72476590681887, 79
71, 32.798907551757864, 29
72, 5.722328146770906, 4
73, 9.212774665818129, 64
74, 43.02851387869897, 74
75, 15.866721809638879, 70
76, 35.86788484005348, 7
77, 47.585189608689234, 33
78, 48.76411641293953, 2
79, 33.91939097826588, 45
80, 27.022067725032308, 5
81, 30.028941942265945, 44
82, 5.458173929705895, 64
83, 22.190634203397693, 65
84, 3.872511251635369, 26
85, 16.289452303337264, 47
86, 41.45689264785235, 87
87, 20.798483517539935, 82
88, 21.3237665131141, 36
89, 7.153974110146832, 41
90, 30.348336990238895, 46
91, 16.749289250038125, 52
92, 44.86961128263854, 47
93, 23.53425172808749, 37
94, 31.095818441792357, 20
95, 18.41509567372895, 37
96, 46.515425723069626, 75
97, 1.2767643132180317, 77
98, 10.573982375872959, 40
99, 25.539807124349462, 99
