NR, Time, Parameter
0, 44.747747965195, 13
1, 31.102983760721397, 91
2, 47.16111247592731, 31
3, 15.064114360958818, 78
4, 16.64581703826301, 97
5, 6.312383259327459, 97
6, 25.526929930206556, 12
7, 46.49174573115501, 33
8, 14.395560499105963, 71
9, 20.499520301769465, 58
10, 14.391852070675748, 80
11, 6.444641780332727, 4
12, 8.764308722690656, 82
13, 25.49696962316881, 71
14, 46.31691895806907, 28
15, 1.1286409145317533, 28
16, 37.80043696774277, 63
17, 49.066939917477505, 71
18, 32.12377045689839, 3
19, 33.68442915208145, 29
20, 23.23295755621461, 74
21, 38.65544539518978, 85
22, 7.295448369289515, 28
23, 41.19536975795526, 79
24, 36.26926724050229, 91
25, 22.231638897426798, 30
26, 41.100965336150146, 51
27, 29.81306559432631, 1
28, 15.946824779481139, 42
29, 27.62747977791834, 44
30, 45.748328601191474, 100
31, 18.60407501174378, 73
32, 15.303052849275145, 98
33, 1.0427935215574669, 97
34, 13.912867824201458, 73
35, 44.73963817081257, 0
36, 41.70577876981417, 77
37, 48.237440150203334, 72
38, 31.88163863451739, 88
39, 14.901865780087597, 19
40, 25.99109508385393, 69
41, 21.45754062189634, 48
42, 3.3338795333682447, 6
43, 19.425365079775247, 53
44, 22.984887376648462, 29
45, 22.61735527073816, 34
46, 18.56273242982185, 5
47, 4.149717613709414, 40
48, 7.195081354737043, 53
49, 4.661671044842702, 28
50, 20.912735038951837, 71
51, 3.4556058417413107, 75
52, 44.94591562145839, 7
53, 7.000670715315022, 28
54, 31.75091371703732, 65
55, 14.017644224483995, 61
56, 36.14429771843115, 78
57, 30.689030573043603, 81
58, 30.64348095986229, 50
59, 14.78804844221221, 38
60, 22.991599058312172, 63
61, 42.98406351707799, 23
62, 16.1554320911718, 1
63, 26.575188071274823, 86
64, 9.20928502097289, 95
65, 7.0419303703882274, 32
66, 8.705445085686392, 38
67, 25.614188613283417, 98
68, 1.595486802573004, 10
69, 22.71846000456737, 16
70, 15.390710573871036, 92
71, 16.549700625988844, 31
72, 47.11484196525274, 50
73, 30.017629306022958, 41
74, 26.728859297199758, 40
75, 22.92679447002285, 74
76, 46.40832730710292, 49
77, 8.705858451908954, 63
78, 28.154979575050156, 48
79, 0.7473152734903732, 35
80, 8.227111164079087, 57
81, 3.0717057135558945, 97
82, 10.644745909282276, 84
83, 7.219945498027874, 43
84, 33.78282621494821, 37
85, 17.94181659120438, 28
86, 42.41617362296838, 41
87, 32.00179693766696, 17
88, 26.268036807654376, 28
89, 2.3045067785434914, 2
90, 45.582421059958385, 17
91, 30.25504329617446, 50
92, 9.191049972482412, 88
93, 30.861831307446298, 11
94, 22.1310929052277, 12
95, 24.26864702086552, 20
96, 30.011938936574218, 16
97, 1.3221402846408936, 11
98, 20.363545218114076, 69
99, 46.38055926900306, 22
