NR, Time, Parameter
0, 35.91786142980041, 99
1, 40.96505871555426, 39
2, 5.404937482880329, 3
3, 46.44435842035608, 73
4, 33.86736434252044, 48
5, 19.832722075831366, 91
6, 9.916488854585765, 75
7, 34.530720796649014, 80
8, 12.142469026856606, 89
9, 38.6240442475612, 87
10, 30.020580740842206, 15
11, 39.8113608300106, 72
12, 39.13176731805098, 44
13, 26.637262265525013, 84
14, 18.52854381090281, 64
15, 32.37716270284026, 1
16, 42.47878134997887, 62
17, 5.27694353219993, 46
18, 31.779255305072297, 58
19, 35.365432185303845, 55
20, 8.806848054302968, 66
21, 48.27368656190389, 34
22, 30.795617702677553, 68
23, 38.73207251857873, 59
24, 21.778724650194714, 93
25, 29.623730953185085, 41
26, 42.58565800096659, 11
27, 13.946412459623508, 57
28, 12.193171959547799, 59
29, 28.49248223391611, 85
30, 18.9494652064132, 3
31, 24.7153251807961, 41
32, 9.09199285788459, 27
33, 17.741248308804764, 33
34, 17.01694215821418, 76
35, 35.05918751661008, 35
36, 27.78955139597919, 66
37, 47.40312888885156, 10
38, 12.067802518633997, 52
39, 24.42889234243937, 97
40, 12.016196806210777, 60
41, 32.295144987047614, 62
42, 22.40872747932854, 2
43, 4.652667527733584, 28
44, 20.220056433896406, 31
45, 15.31030150650442, 74
46, 18.451022533051848, 70
47, 26.54609655728839, 54
48, 49.8315731979666, 70
49, 16.539564859796506, 89
50, 22.687263142658924, 39
51, 12.570183810047075, 15
52, 36.06421656630348, 40
53, 5.977737062752642, 68
54, 47.54387801967174, 88
55, 9.257492121883098, 27
56, 36.930232675447535, 35
57, 36.22925005465258, 97
58, 26.231843455430393, 36
59, 49.02553152312565, 24
60, 14.812323163257224, 46
61, 8.972077184270166, 1
62, 35.40092428555157, 16
63, 13.715566339163365, 6
64, 27.667948339930415, 89
65, 47.20448073978703, 81
66, 43.4230598631472, 62
67, 5.129382339388034, 1
68, 28.703210981316612, 60
69, 23.9357104303199, 43
70, 9.218183519504086, 6
71, 12.623919524648631, 61
72, 5.704357036246227, 8
73, 20.03537211259699, 9
74, 28.851057823540906, 87
75, 2.6804537146266574, 19
76, 40.55710381375238, 38
77, 4.259045419811502, 31
78, 5.922578110573079, 97
79, 20.80870107051642, 76
80, 39.53704149217097, 28
81, 38.78467698491087, 48
82, 22.525723244437714, 56
83, 14.867656625869369, 75
84, 49.5015630233399, 39
85, 28.431473531211658, 7
86, 30.481545612256518, 94
87, 4.961678738739411, 97
88, 10.389395291177566, 27
89, 13.232306264500371, 10
90, 7.852854669043857, 22
91, 27.599612278887953, 20
92, 0.13378613014428664, 57
93, 34.46855678923845, 60
94, 14.56296445155138, 29
95, 14.405244479684464, 36
96, 35.149377904685856, 58
97, 3.558988007673963, 29
98, 46.19555222412743, 100
99, 39.56238725224808, 75
