NR, Time, Parameter
0, 23.106104885931572, 42
1, 37.5306381212918, 67
2, 14.962435109877614, 33
3, 46.272026869927146, 12
4, 39.495378086669696, 26
5, 21.272702700026237, 97
6, 43.69243165846019, 66
7, 49.745691713399665, 66
8, 5.240557746216718, 23
9, 36.30597264231659, 81
10, 1.484245512604726, 67
11, 25.13887447927855, 96
12, 21.720871273026344, 68
13, 5.703847026586795, 10
14, 28.906112628341347, 78
15, 49.30357485482098, 62
16, 41.7146077524016, 10
17, 13.75511212097853, 43
18, 28.82188708013166, 2
19, 36.89442492832497, 79
20, 32.834558530494526, 92
21, 28.642932560397327, 21
22, 41.66972566595902, 56
23, 23.400516277958523, 6
24, 18.520326284923737, 18
25, 28.01370094025249, 54
26, 46.230583422988076, 74
27, 10.38629197366951, 47
28, 4.471513490380391, 84
29, 15.654048600984183, 64
30, 26.923052128724002, 2
31, 37.72720833193971, 59
32, 48.059240262583735, 1
33, 38.44011010085587, 85
34, 15.920845491870816, 16
35, 33.66672746634625, 2
36, 37.306440153871925, 15
37, 6.093026912090655, 30
38, 39.36324029583224, 10
39, 0.5217616441174522, 68
40, 6.282511298668114, 73
41, 49.23794361737019, 39
42, 6.720055507987105, 40
43, 17.478086844556994, 31
44, 36.17534727848765, 5
45, 28.698388509106188, 88
46, 26.55593951347846, 68
47, 39.88005485425305, 64
48, 35.85894298665856, 5
49, 14.170353236697714, 7
50, 43.96598046110161, 38
51, 10.608870802310722, 59
52, 10.329203829340978, 8
53, 45.288843416888646, 89
54, 39.753738338879415, 67
55, 24.80946749658941, 48
56, 37.87629991846419, 17
57, 45.75063043827966, 10
58, 10.851647961961891, 44
59, 25.48285004519838, 76
60, 20.047161567341508, 31
61, 10.449289662104045, 30
62, 39.92395759324802, 7
63, 35.21572537985235, 80
64, 16.693170199004065, 41
65, 48.771386919101744, 96
66, 42.07770786098899, 55
67, 4.517378794669375, 81
68, 47.781318907401996, 57
69, 33.28295657273764, 11
70, 32.533076157537195, 49
71, 41.02056785508005, 30
72, 29.239158513897433, 72
73, 9.296869619588682, 44
74, 39.49269536034045, 14
75, 5.063099555608202, 37
76, 12.304966670605305, 86
77, 30.67221605874126, 84
78, 6.701196297377033, 65
79, 45.55067764222033, 60
80, 24.307952516418236, 58
81, 1.408651789747295, 20
82, 27.23511367831429, 53
83, 49.838423269133756, 83
84, 18.910515833593617, 0
85, 17.155771298003415, 31
86, 14.749263292956789, 66
87, 4.110340169709542, 32
88, 12.82123739596009, 90
89, 34.14788261510754, 9
90, 1.7480961580952026, 13
91, 31.172592192581284, 89
92, 23.091359421200906, 41
93, 31.730299775169662, 26
94, 16.738105392237458, 81
95, 45.952305681859364, 52
96, 41.41177433192767, 5
97, 48.76564494271016, 15
98, 1.873670588772508, 85
99, 28.010825644009905, 0
