NR, Time, Parameter
0, 13.35863315334524, 0
1, 14.141949164141332, 38
2, 41.87379613032107, 74
3, 49.94511666146694, 62
4, 43.26302973501213, 57
5, 26.929028885193684, 44
6, 16.621997785537467, 97
7, 27.171503147933652, 58
8, 46.64261278576305, 24
9, 49.038731566629714, 30
10, 28.589882099245056, 29
11, 42.800648799368915, 52
12, 2.182364954865096, 95
13, 23.64881251202072, 48
14, 19.303937624549118, 84
15, 39.61968303499652, 83
16, 49.04090693298925, 63
17, 48.24122191854552, 16
18, 25.114557506648293, 75
19, 16.59973519656819, 12
20, 43.709518702715414, 56
21, 4.985584887098921, 58
22, 0.7673798957630318, 18
23, 20.49893098731822, 83
24, 48.49783970205531, 9
25, 23.4745300492366, 33
26, 16.928061702571583, 88
27, 19.874166194288673, 10
28, 42.58826461753457, 86
29, 42.967109208413326, 48
30, 47.706979631133805, 80
31, 35.93587126114915, 97
32, 24.397374269508948, 69
33, 1.7949549918843288, 8
34, 11.738512155101077, 87
35, 46.046454939014836, 29
36, 37.33831833689635, 55
37, 48.916886411027285, 97
38, 31.687391439039565, 12
39, 22.18392758308529, 88
40, 14.973304012203236, 3
41, 2.299548433860638, 7
42, 14.66838879826044, 47
43, 21.53433939277, 31
44, 26.558315907438, 72
45, 34.09001856763641, 23
46, 8.499182453404869, 10
47, 30.47458934442684, 48
48, 30.98551842687077, 30
49, 24.883362618397552, 74
50, 7.155886006425483, 59
51, 31.895231550178426, 58
52, 12.766335407957701, 1
53, 44.94542658501605, 59
54, 45.06047117994415, 86
55, 27.32990688010142, 9
56, 22.08648918019072, 44
57, 49.38258476092357, 38
58, 31.946935118000606, 54
59, 34.51567562300645, 58
60, 42.265196257129936, 25
61, 49.96867827500896, 61
62, 5.332663371118046, 48
63, 28.596134617536944, 73
64, 14.79361951078923, 89
65, 14.761537694163469, 84
66, 19.790287045568366, 1
67, 28.29645084778495, 87
68, 38.915580788503895, 6
69, 45.53084768593553, 95
70, 24.836364326193518, 36
71, 38.78704898016904, 29
72, 30.353249908213296, 45
73, 10.950226946405273, 24
74, 31.044558156515205, 86
75, 37.77886618708386, 98
76, 32.959077015837686, 17
77, 31.412405184344916, 80
78, 32.31703044452614, 39
79, 39.43052420050769, 4
80, 28.978690268420138, 93
81, 6.570590321024272, 37
82, 16.33595628570052, 53
83, 8.782003522215332, 16
84, 39.32564055152526, 46
85, 26.542618685139253, 34
86, 41.523630978369866, 32
87, 45.702447676915604, 61
88, 48.36920380834061, 37
89, 37.32796753585225, 43
90, 40.21162693022553, 59
91, 48.14466464344388, 18
92, 37.70757465306677, 28
93, 43.007029844941094, 92
94, 33.72031151501172, 50
95, 48.36348736500162, 71
96, 18.288752470278318, 50
97, 0.6959327550450589, 68
98, 6.179436838174618, 47
99, 33.64141909368768, 86
