NR, Time, Parameter
0, 46.35834026305036, 59
1, 0.5320691335637229, 21
2, 33.90163485022506, 10
3, 30.14635859555856, 0
4, 18.99147745691986, 28
5, 37.516883917860525, 30
6, 41.258368459826116, 85
7, 15.88779692812125, 59
8, 24.78740421910315, 73
9, 48.821655416848216, 48
10, 6.063210662598606, 27
11, 22.374467579400548, 85
12, 27.25943971303409, 39
13, 13.229933601824573, 6
14, 36.299332216843155, 21
15, 43.22789891764764, 41
16, 2.3892812955569944, 50
17, 14.700825329970051, 5
18, 48.653928494997814, 12
19, 21.557987211418066, 36
20, 49.74644260589038, 30
21, 22.586932109627988, 87
22, 12.506296795606769, 13
23, 19.91797889411376, 68
24, 5.414130884291213, 18
25, 45.25213966638039, 94
26, 39.54684119658854, 85
27, 25.66953941073946, 23
28, 3.7589281849613467, 20
29, 31.95312324623336, 62
30, 44.71331157558965, 75
31, 26.812199811385117, 23
32, 5.116898055473573, 24
33, 13.054918318772495, 53
34, 8.5809810357242, 69
35, 17.006877710874363, 62
36, 39.21972726703753, 87
37, 30.324704363171385, 29
38, 37.8939227856772, 29
39, 43.73666264956598, 69
40, 12.15146961683149, 14
41, 42.40380358520907, 22
42, 27.175587669585543, 40
43, 20.421258371009287, 43
44, 11.445414488176015, 96
45, 22.482163444074754, 94
46, 1.1459341245986798, 100
47, 35.14096609823837, 69
48, 35.9591464089789, 54
49, 20.139069736281524, 15
50, 22.678686111540063, 89
51, 3.054447249568748, 63
52, 11.797495894250465, 51
53, 25.913868762510216, 18
54, 43.005052876622976, 1
55, 18.254315392872698, 0
56, 18.805841557912768, 18
57, 4.21762528229897, 21
58, 9.022448667849675, 80
59, 17.46519071157671, 86
60, 7.960857483070017, 50
61, 33.937356201354675, 84
62, 18.30202490643864, 99
63, 16.752550951791743, 57
64, 46.852938124873084, 87
65, 13.24543036704312, 72
66, 7.5170258926189115, 9
67, 26.14187287215206, 98
68, 46.85335538320792, 9
69, 49.08510207035327, 17
70, 16.3696272551518, 50
71, 48.44582693901871, 96
72, 29.70855830419481, 5
73, 27.876320701328183, 68
74, 38.62854453990683, 34
75, 11.760959189370674, 79
76, 30.44806329230131, 36
77, 39.16746659082402, 2
78, 47.654345318055505, 16
79, 44.608828022549304, 4
80, 42.54362297463478, 4
81, 47.56999932421987, 88
82, 36.481839504018076, 84
83, 42.088194393471746, 55
84, 48.750466748769924, 76
85, 35.83755295403541, 32
86, 25.368061650196317, 37
87, 32.41853271796858, 38
88, 44.12455842107446, 43
89, 42.3067766187432, 78
90, 25.610281733252428, 80
91, 3.300863373007906, 10
92, 14.17829668029374, 57
93, 31.303292343650902, 64
94, 22.894272566746913, 96
95, 45.64593584679047, 88
96, 32.741643652843514, 11
97, 17.8468934907203, 22
98, 11.764046138225515, 69
99, 20.082666519127475, 49
